card1,card2,archetype,weight
"Chandra, Flameshaper",Season of Weaving,Izzet Control,0.67578466173597
"Chandra, Flameshaper","Chandra, Hope's Beacon",Izzet Control,0.528833223536164
Cavern of Souls,"Chandra, Flameshaper",Izzet Control,0.528833223536164
Brass's Tunnel-Grinder,Fabled Passage,Izzet Control,1
Fabled Passage,Unsummon,Izzet Control,0.8396920351126752
Fabled Passage,Fires of Victory,Land Combo,1
Fabled Passage,Fires of Victory,Izzet Control,0.8396920351126752
Fabled Passage,The Elder Dragon War,Izzet Control,0.67578466173597
Fabled Passage,Season of Weaving,Izzet Control,0.98664347331248
Fabled Passage,Season of Weaving,Azorius Tempo,0.3387392079827291
"Chandra, Hope's Beacon",Fabled Passage,Izzet Control,0.8396920351126752
Bitter Reunion,Brass's Tunnel-Grinder,Izzet Control,1
Bitter Reunion,Brass's Tunnel-Grinder,Draws,0.98664347331248
Bitter Reunion,Unsummon,Izzet Control,0.9711749008703954
Bitter Reunion,Fires of Victory,Izzet Control,0.9711749008703954
Bitter Reunion,Moment of Truth,Izzet Control,0.9711749008703954
Bitter Reunion,The Elder Dragon War,Izzet Control,0.8072675274936902
Bitter Reunion,Season of Weaving,Izzet Control,1
Bitter Reunion,Season of Weaving,Grixis Control,0.9711749008703954
Bitter Reunion,"Chandra, Hope's Beacon",Izzet Control,0.9711749008703954
Bitter Reunion,Cavern of Souls,Izzet Control,0.9711749008703954
Bitter Reunion,Cavern of Souls,Grixis Control,0.9711749008703954
Brass's Tunnel-Grinder,Unsummon,Izzet Control,0.9711749008703954
Brass's Tunnel-Grinder,Fires of Victory,Izzet Control,0.9711749008703954
Brass's Tunnel-Grinder,Moment of Truth,Izzet Control,0.9711749008703954
Brass's Tunnel-Grinder,The Elder Dragon War,Izzet Control,0.8072675274936902
Brass's Tunnel-Grinder,Roaring Furnace/Steaming Sauna,Izzet Control,0.9711749008703954
Brass's Tunnel-Grinder,Season of Weaving,Izzet Control,1
Brass's Tunnel-Grinder,"Chandra, Hope's Beacon",Izzet Control,0.9711749008703954
Brass's Tunnel-Grinder,Cavern of Souls,Izzet Control,0.9711749008703954
Fires of Victory,Unsummon,Izzet Control,0.6927405969128703
The Elder Dragon War,Unsummon,Izzet Control,0.528833223536164
Roaring Furnace/Steaming Sauna,Unsummon,Izzet Control,0.6927405969128703
Season of Weaving,Unsummon,Izzet Control,0.8396920351126752
"Chandra, Hope's Beacon",Unsummon,Izzet Control,0.6927405969128703
Fires of Victory,Moment of Truth,Izzet Control,0.6927405969128703
Fires of Victory,The Elder Dragon War,Izzet Control,0.528833223536164
Fires of Victory,Roaring Furnace/Steaming Sauna,Izzet Control,0.6927405969128703
Fires of Victory,Season of Weaving,Izzet Control,0.8396920351126752
"Chandra, Hope's Beacon",Fires of Victory,Izzet Control,0.6927405969128703
Cavern of Souls,Fires of Victory,Izzet Control,0.6927405969128703
Moment of Truth,The Elder Dragon War,Izzet Control,0.528833223536164
Moment of Truth,Roaring Furnace/Steaming Sauna,Izzet Control,0.6927405969128703
Moment of Truth,Season of Weaving,Izzet Control,0.8396920351126752
Moment of Truth,Season of Weaving,Azorius Tempo,0.768162116683283
"Chandra, Hope's Beacon",Moment of Truth,Izzet Control,0.6927405969128703
Cavern of Souls,Moment of Truth,Omniscience Combo,0.9711749008703954
Cavern of Souls,Moment of Truth,Izzet Control,0.6927405969128703
Roaring Furnace/Steaming Sauna,The Elder Dragon War,Izzet Control,0.528833223536164
Season of Weaving,The Elder Dragon War,Izzet Control,0.67578466173597
"Chandra, Hope's Beacon",The Elder Dragon War,Izzet Control,0.528833223536164
Cavern of Souls,The Elder Dragon War,Izzet Control,0.528833223536164
Roaring Furnace/Steaming Sauna,Season of Weaving,Izzet Control,0.8396920351126752
"Chandra, Hope's Beacon",Roaring Furnace/Steaming Sauna,Izzet Control,0.6927405969128703
Cavern of Souls,Roaring Furnace/Steaming Sauna,Izzet Control,0.6927405969128703
"Chandra, Hope's Beacon",Season of Weaving,Izzet Control,0.8396920351126752
Cavern of Souls,Season of Weaving,Izzet Control,0.8396920351126752
Cavern of Souls,Season of Weaving,Grixis Control,0.6927405969128703
Cavern of Souls,"Chandra, Hope's Beacon",Izzet Control,0.6927405969128703
Defiled Crypt/Cadaver Lab,"Kaito, Bane of Nightmares",Self-Bounce,0.6265265435749124
Bottomless Pool/Locker Room,Defiled Crypt/Cadaver Lab,Self-Bounce,0.36492585015945816
Defiled Crypt/Cadaver Lab,Mockingbird,Self-Bounce,0.5010793745341394
Sanguine Evangelist,Steel Seraph,Convoke,0.6086316948605012
Floodfarm Verge,Sanguine Evangelist,Cage,0.948932278943019
Floodfarm Verge,Sanguine Evangelist,Convoke,0.9243490495932881
Enduring Curiosity,Sanguine Evangelist,Convoke,0.8027473201849243
Faebloom Trick,Sanguine Evangelist,Convoke,0.6927405969128703
Island,Sanguine Evangelist,Convoke,0.9331857645134176
Floodpits Drowner,Sanguine Evangelist,Convoke,0.8510028646020074
Restless Anchorage,Restless Reef,Self-Bounce,0.43478794436878443
Restless Reef,Surgical Suite/Hospital Room,Self-Bounce,0.36492585015945816
Restless Anchorage,Surgical Suite/Hospital Room,Self-Bounce,0.528833223536164
Spiteful Hexmage,Surgical Suite/Hospital Room,Self-Bounce,0.528833223536164
Surgical Suite/Hospital Room,Swamp,Self-Bounce,0.36492585015945816
Go for the Throat,Surgical Suite/Hospital Room,Self-Bounce,0.528833223536164
Spiteful Hexmage,Tithing Blade,Self-Bounce,0.5578142476009083
Blast Zone,Llanowar Wastes,Golgari Midrange,0.8251585688319473
Blast Zone,Gix's Command,Golgari Midrange,0.49597813690337955
Blast Zone,Fountainport,Bant Control,0.6502198222521371
Blast Zone,Fountainport,Azorius Control,0.5958037796483033
Blast Zone,Fountainport,Golgari Midrange,0.36492585015945816
Blast Zone,Tear Asunder,Golgari Midrange,0.36492585015945816
Blast Zone,Llanowar Elves,Golgari Midrange,0.8072675274936902
Blast Zone,Mosswood Dreadknight,Golgari Midrange,0.8251585688319473
Blast Zone,Preacher of the Schism,Golgari Midrange,0.7539100364031146
Blast Zone,"Thrun, Breaker of Silence",Golgari Midrange,0.4590797459365166
Blast Zone,Unholy Annex/Ritual Chamber,Golgari Midrange,0.67578466173597
Blast Zone,Restless Cottage,Golgari Midrange,0.8251585688319473
Blast Zone,Maelstrom Pulse,Golgari Midrange,0.4005401856887613
Blast Zone,Blooming Marsh,Golgari Midrange,0.8251585688319473
Blast Zone,Forest,Golgari Midrange,0.8524168099292324
Blast Zone,"Sheoldred, the Apocalypse",Golgari Midrange,0.5136979630629955
Blast Zone,Scavenging Ooze,Golgari Midrange,0.528833223536164
Blast Zone,Glissa Sunslayer,Golgari Midrange,0.67578466173597
Floodfarm Verge,Obstinate Baloth,Zur,0.9146782082558131
Obstinate Baloth,Shadowy Backstreet,Zur,0.8396920351126752
Analyze the Pollen,Obstinate Baloth,Zur,0.8396920351126752
Analyze the Pollen,Obstinate Baloth,Golgari Midrange,0.4414163670152236
Obstinate Baloth,Restless Anchorage,Zur,0.8072675274936902
Obstinate Baloth,Sunfall,Zur,0.7527871445559576
Get Lost,Obstinate Baloth,Zur,0.7527871445559576
Obstinate Baloth,Split Up,Zur,0.8072675274936902
Island,Obstinate Baloth,Zur,0.67578466173597
Obstinate Baloth,Overlord of the Mistmoors,Zur,1
Hedge Maze,Obstinate Baloth,Zur,0.9146782082558131
Fabled Passage,Obstinate Baloth,Zur,0.8072675274936902
Day of Judgment,Obstinate Baloth,Zur,0.8396920351126752
Obstinate Baloth,Plains,Zur,0.67578466173597
Obstinate Baloth,Plains,Caves,0.36492585015945816
Lush Portico,Obstinate Baloth,Zur,0.98664347331248
Obstinate Baloth,Underground Mortuary,Zur,0.8072675274936902
Obstinate Baloth,Up the Beanstalk,Zur,1
Obstinate Baloth,Up the Beanstalk,Caves,0.8072675274936902
Obstinate Baloth,Swamp,Golgari Midrange,1
Obstinate Baloth,Swamp,Zur,0.67578466173597
Obstinate Baloth,Swamp,Caves,0.36492585015945816
Leyline Binding,Obstinate Baloth,Zur,1
Forest,Obstinate Baloth,Golgari Midrange,0.8848859373069604
Forest,Obstinate Baloth,Zur,0.7527871445559576
Forest,Obstinate Baloth,Gruul Aggro,0.528833223536164
Forest,Obstinate Baloth,Caves,0.36492585015945816
Obstinate Baloth,Overlord of the Floodpits,Zur,0.8072675274936902
Meticulous Archive,Obstinate Baloth,Zur,0.7527871445559576
Obstinate Baloth,"Zur, Eternal Schemer",Zur,1
Elspeth's Smite,Obstinate Baloth,Zur,0.9711749008703954
Elspeth's Smite,Obstinate Baloth,Caves,0.8072675274936902
Cavern of Souls,Obstinate Baloth,Zur,0.8396920351126752
Hushwood Verge,Obstinate Baloth,Zur,1
Obstinate Baloth,Overlord of the Hauntwoods,Zur,1
Sentinel of the Nameless City,Witchstalker Frenzy,Gruul Aggro,0.469348667408112
Sentinel of the Nameless City,Witchstalker Frenzy,Prowess,0.46484056246092625
Sentinel of the Nameless City,Torch the Tower,Gruul Aggro,0.8513517358218696
Sentinel of the Nameless City,Torch the Tower,Prowess,0.7871202346423757
Sentinel of the Nameless City,Snakeskin Veil,Prowess,0.4755554567806123
"Kaito, Bane of Nightmares",Tarnation Vista,Self-Bounce,0.4414163670152236
Destroy Evil,"Kaito, Bane of Nightmares",Self-Bounce,0.6422433452867161
Caves of Koilos,Thundertrap Trainer,Self-Bounce,1
Caves of Koilos,Tarnation Vista,Self-Bounce,0.67578466173597
Caves of Koilos,Destroy Evil,Self-Bounce,0.6972382701097093
Nurturing Pixie,Thundertrap Trainer,Self-Bounce,1
Nurturing Pixie,Tarnation Vista,Self-Bounce,0.8072675274936902
Destroy Evil,Nurturing Pixie,Azorius Midrange,0.9711749008703954
Destroy Evil,Nurturing Pixie,Self-Bounce,0.8233898639102755
Cut Down,Nurturing Pixie,Self-Bounce,0.8890906563528084
Seachrome Coast,Thundertrap Trainer,Self-Bounce,1
Bottomless Pool/Locker Room,Thundertrap Trainer,Self-Bounce,0.67578466173597
Concealed Courtyard,Thundertrap Trainer,Self-Bounce,1
Defiled Crypt/Cadaver Lab,Thundertrap Trainer,Self-Bounce,0.67578466173597
Destroy Evil,Thundertrap Trainer,Self-Bounce,0.67578466173597
Adarkar Wastes,Thundertrap Trainer,Self-Bounce,0.8396920351126752
Seachrome Coast,Tarnation Vista,Self-Bounce,0.8072675274936902
Destroy Evil,Seachrome Coast,Azorius Tempo,0.9711749008703954
Destroy Evil,Seachrome Coast,Azorius Midrange,0.9711749008703954
Destroy Evil,Seachrome Coast,Self-Bounce,0.8233898639102755
Destroy Evil,Seachrome Coast,Azorius Control,0.67578466173597
Cut Down,Seachrome Coast,Esper Tempo,0.9711749008703954
Cut Down,Seachrome Coast,Self-Bounce,0.8890906563528084
Fear of Isolation,Tarnation Vista,Self-Bounce,0.8072675274936902
Destroy Evil,Fear of Isolation,Azorius Midrange,0.9711749008703954
Destroy Evil,Fear of Isolation,Self-Bounce,0.8233898639102755
Hopeless Nightmare,Tarnation Vista,Self-Bounce,0.8072675274936902
Destroy Evil,Hopeless Nightmare,Self-Bounce,0.8233898639102755
Bottomless Pool/Locker Room,Entity Tracker,Self-Bounce,0.36492585015945816
Bottomless Pool/Locker Room,Tarnation Vista,Self-Bounce,0.36492585015945816
Bottomless Pool/Locker Room,Destroy Evil,Self-Bounce,0.36492585015945816
Bottomless Pool/Locker Room,Cut Down,Self-Bounce,0.528833223536164
Bottomless Pool/Locker Room,Overlord of the Balemurk,Self-Bounce,0.4414163670152236
Bottomless Pool/Locker Room,Go for the Throat,Self-Bounce,0.3877478720807033
Concealed Courtyard,Tarnation Vista,Self-Bounce,0.8072675274936902
Concealed Courtyard,Destroy Evil,Self-Bounce,0.8233898639102755
Entity Tracker,Tarnation Vista,Self-Bounce,0.36492585015945816
Destroy Evil,Entity Tracker,Self-Bounce,0.5502432590004982
Cut Down,Entity Tracker,Self-Bounce,0.7831925910440409
Entity Tracker,Overlord of the Balemurk,Self-Bounce,0.6295005785894556
Destroy Evil,Island,Azorius Midrange,1
Destroy Evil,Island,Azorius Tempo,0.8396920351126752
Destroy Evil,Island,Azorius Control,0.67578466173597
Destroy Evil,Island,Self-Bounce,0.4231762309384165
Destroy Evil,This Town Ain't Big Enough,Azorius Midrange,0.9711749008703954
Destroy Evil,This Town Ain't Big Enough,Self-Bounce,0.8233898639102755
Tarnation Vista,Underground River,Self-Bounce,0.8072675274936902
Defiled Crypt/Cadaver Lab,Tarnation Vista,Self-Bounce,0.36492585015945816
Destroy Evil,Tarnation Vista,Self-Bounce,0.36492585015945816
Cut Down,Tarnation Vista,Self-Bounce,0.528833223536164
Overlord of the Balemurk,Tarnation Vista,Self-Bounce,0.4414163670152236
Darkslick Shores,Tarnation Vista,Self-Bounce,0.8072675274936902
Adarkar Wastes,Tarnation Vista,Self-Bounce,0.528833223536164
Go for the Throat,Tarnation Vista,Self-Bounce,0.36492585015945816
Destroy Evil,Underground River,Self-Bounce,0.6378379659672737
Destroy Evil,Stormchaser's Talent,Azorius Midrange,0.9711749008703954
Destroy Evil,Stormchaser's Talent,Self-Bounce,0.8233898639102755
Defiled Crypt/Cadaver Lab,Destroy Evil,Self-Bounce,0.36492585015945816
Cut Down,Defiled Crypt/Cadaver Lab,Self-Bounce,0.528833223536164
Defiled Crypt/Cadaver Lab,Swamp,Self-Bounce,0.37349256225857685
Destroy Evil,Nowhere to Run,Self-Bounce,0.8149796874707864
Cut Down,Destroy Evil,Self-Bounce,0.528833223536164
Destroy Evil,Swamp,Caves,0.67578466173597
Destroy Evil,Swamp,Self-Bounce,0.3809835664525688
Destroy Evil,Overlord of the Balemurk,Self-Bounce,0.4672472879454126
Darkslick Shores,Destroy Evil,Self-Bounce,0.8233898639102755
Adarkar Wastes,Destroy Evil,Azorius Tempo,0.9711749008703954
Adarkar Wastes,Destroy Evil,Azorius Midrange,0.9711749008703954
Adarkar Wastes,Destroy Evil,Azorius Control,0.67578466173597
Adarkar Wastes,Destroy Evil,Self-Bounce,0.5453081578877915
Destroy Evil,Go for the Throat,Self-Bounce,0.36492585015945816
Adarkar Wastes,Cut Down,Esper Tempo,0.8396920351126752
Adarkar Wastes,Cut Down,Self-Bounce,0.556677548969938
Fabled Passage,Virtue of Strength,Land Combo,1
Fabled Passage,"Nissa, Resurgent Animist",Land Combo,1
Fabled Passage,Inspiration from Beyond,Land Combo,0.8758055683503982
Escape Tunnel,Fabled Passage,Land Combo,1
Fabled Passage,"Lumra, Bellow of the Woods",Land Combo,1
Fabled Passage,Spelunking,Land Combo,1
Aftermath Analyst,Fabled Passage,Land Combo,1
Doppelgang,Fabled Passage,Land Combo,0.7993525324793507
Evolving Wilds,Fabled Passage,Land Combo,1
Fabled Passage,Worldsoul's Rage,Land Combo,1
Fabled Passage,Terramorphic Expanse,Land Combo,1
"Nissa, Resurgent Animist",Virtue of Strength,Land Combo,1
Forest,Virtue of Strength,Land Combo,1
Inspiration from Beyond,Virtue of Strength,Land Combo,0.7443935357440884
Escape Tunnel,Virtue of Strength,Land Combo,1
Ill-Timed Explosion,Virtue of Strength,Land Combo,1
"Lumra, Bellow of the Woods",Virtue of Strength,Land Combo,0.9763284235088818
Spelunking,Virtue of Strength,Land Combo,1
Aftermath Analyst,Virtue of Strength,Land Combo,1
Doppelgang,Virtue of Strength,Land Combo,0.6679417081922542
Evolving Wilds,Virtue of Strength,Land Combo,1
Mountain,Virtue of Strength,Land Combo,0.9763284235088818
Virtue of Strength,Worldsoul's Rage,Land Combo,0.9763284235088818
Island,Virtue of Strength,Land Combo,1
Terramorphic Expanse,Virtue of Strength,Land Combo,0.9047138723315398
Fires of Victory,Virtue of Strength,Land Combo,1
Analyze the Pollen,Virtue of Strength,Land Combo,0.8214631299804415
Forest,"Nissa, Resurgent Animist",Land Combo,1
Inspiration from Beyond,"Nissa, Resurgent Animist",Land Combo,0.8758055683503982
Escape Tunnel,"Nissa, Resurgent Animist",Land Combo,1
Ill-Timed Explosion,"Nissa, Resurgent Animist",Land Combo,1
"Lumra, Bellow of the Woods","Nissa, Resurgent Animist",Land Combo,1
"Nissa, Resurgent Animist",Spelunking,Land Combo,1
Aftermath Analyst,"Nissa, Resurgent Animist",Land Combo,1
Doppelgang,"Nissa, Resurgent Animist",Land Combo,0.7993525324793507
Evolving Wilds,"Nissa, Resurgent Animist",Land Combo,1
Mountain,"Nissa, Resurgent Animist",Land Combo,1
"Nissa, Resurgent Animist",Worldsoul's Rage,Land Combo,1
Island,"Nissa, Resurgent Animist",Land Combo,1
"Nissa, Resurgent Animist",Terramorphic Expanse,Land Combo,1
Fires of Victory,"Nissa, Resurgent Animist",Land Combo,1
Analyze the Pollen,"Nissa, Resurgent Animist",Land Combo,0.9527909971901468
Forest,Inspiration from Beyond,Land Combo,1
Escape Tunnel,Forest,Land Combo,1
Forest,Ill-Timed Explosion,Land Combo,1
Forest,Ill-Timed Explosion,Floodcaller Combo,0.528833223536164
Forest,"Lumra, Bellow of the Woods",Land Combo,1
Forest,Spelunking,Land Combo,1
Aftermath Analyst,Forest,Land Combo,1
Doppelgang,Forest,Land Combo,1
Doppelgang,Forest,Zur,0.528833223536164
Evolving Wilds,Forest,Land Combo,1
Forest,Worldsoul's Rage,Land Combo,1
Forest,Terramorphic Expanse,Land Combo,1
Fires of Victory,Forest,Land Combo,1
Escape Tunnel,Inspiration from Beyond,Land Combo,0.8758055683503982
Ill-Timed Explosion,Inspiration from Beyond,Land Combo,0.8758055683503982
Inspiration from Beyond,"Lumra, Bellow of the Woods",Land Combo,0.7443935357440884
Inspiration from Beyond,Spelunking,Land Combo,0.8758055683503982
Aftermath Analyst,Inspiration from Beyond,Land Combo,0.8758055683503982
Doppelgang,Inspiration from Beyond,Land Combo,0.4355433117346938
Evolving Wilds,Inspiration from Beyond,Land Combo,0.8758055683503982
Inspiration from Beyond,Mountain,Land Combo,0.7443935357440884
Inspiration from Beyond,Worldsoul's Rage,Land Combo,0.7443935357440884
Inspiration from Beyond,Island,Land Combo,0.9363802611283568
Inspiration from Beyond,Terramorphic Expanse,Land Combo,0.6727802719029541
Fires of Victory,Inspiration from Beyond,Land Combo,0.8118343629609401
Analyze the Pollen,Inspiration from Beyond,Land Combo,0.6760644198554103
Escape Tunnel,Ill-Timed Explosion,Land Combo,1
Escape Tunnel,"Lumra, Bellow of the Woods",Land Combo,1
Escape Tunnel,Spelunking,Land Combo,1
Aftermath Analyst,Escape Tunnel,Land Combo,1
Doppelgang,Escape Tunnel,Land Combo,0.7993525324793507
Escape Tunnel,Evolving Wilds,Land Combo,1
Escape Tunnel,Mountain,Land Combo,1
Escape Tunnel,Worldsoul's Rage,Land Combo,1
Escape Tunnel,Island,Land Combo,1
Escape Tunnel,Terramorphic Expanse,Land Combo,1
Escape Tunnel,Fires of Victory,Land Combo,1
Analyze the Pollen,Escape Tunnel,Land Combo,0.9527909971901468
Ill-Timed Explosion,"Lumra, Bellow of the Woods",Land Combo,1
Ill-Timed Explosion,Spelunking,Land Combo,1
Aftermath Analyst,Ill-Timed Explosion,Land Combo,1
Doppelgang,Ill-Timed Explosion,Land Combo,0.7993525324793507
Evolving Wilds,Ill-Timed Explosion,Land Combo,1
Ill-Timed Explosion,Worldsoul's Rage,Land Combo,1
Ill-Timed Explosion,Terramorphic Expanse,Land Combo,1
Analyze the Pollen,Ill-Timed Explosion,Land Combo,0.9527909971901468
Analyze the Pollen,Ill-Timed Explosion,Floodcaller Combo,0.8072675274936902
"Lumra, Bellow of the Woods",Spelunking,Land Combo,1
Aftermath Analyst,"Lumra, Bellow of the Woods",Land Combo,1
Doppelgang,"Lumra, Bellow of the Woods",Land Combo,0.6679417081922542
Evolving Wilds,"Lumra, Bellow of the Woods",Land Combo,1
"Lumra, Bellow of the Woods",Mountain,Land Combo,0.9763284235088818
"Lumra, Bellow of the Woods",Worldsoul's Rage,Land Combo,0.9763284235088818
Island,"Lumra, Bellow of the Woods",Land Combo,1
"Lumra, Bellow of the Woods",Terramorphic Expanse,Land Combo,0.9047138723315398
Fires of Victory,"Lumra, Bellow of the Woods",Land Combo,1
Analyze the Pollen,"Lumra, Bellow of the Woods",Land Combo,0.8214631299804415
Aftermath Analyst,Spelunking,Land Combo,1
Doppelgang,Spelunking,Caves,0.8072675274936902
Doppelgang,Spelunking,Land Combo,0.7993525324793507
Evolving Wilds,Spelunking,Land Combo,1
Mountain,Spelunking,Land Combo,1
Spelunking,Worldsoul's Rage,Land Combo,1
Island,Spelunking,Land Combo,1
Spelunking,Terramorphic Expanse,Land Combo,1
Fires of Victory,Spelunking,Land Combo,1
Analyze the Pollen,Spelunking,Land Combo,0.9527909971901468
Aftermath Analyst,Doppelgang,Land Combo,0.7993525324793507
Aftermath Analyst,Evolving Wilds,Land Combo,1
Aftermath Analyst,Mountain,Land Combo,1
Aftermath Analyst,Worldsoul's Rage,Land Combo,1
Aftermath Analyst,Island,Land Combo,1
Aftermath Analyst,Terramorphic Expanse,Land Combo,1
Aftermath Analyst,Fires of Victory,Land Combo,1
Aftermath Analyst,Analyze the Pollen,Land Combo,0.9527909971901468
Doppelgang,Evolving Wilds,Land Combo,0.7993525324793507
Doppelgang,Mountain,Land Combo,0.6679417081922542
Doppelgang,Worldsoul's Rage,Land Combo,0.6679417081922542
Doppelgang,Island,Land Combo,0.8599271462403149
Doppelgang,Island,Zur,0.36492585015945816
Doppelgang,Terramorphic Expanse,Land Combo,0.5962999922089035
Doppelgang,Fires of Victory,Land Combo,0.7353800397536844
Analyze the Pollen,Doppelgang,Zur,0.528833223536164
Analyze the Pollen,Doppelgang,Land Combo,0.5153605823487953
Evolving Wilds,Mountain,Land Combo,1
Evolving Wilds,Worldsoul's Rage,Land Combo,1
Evolving Wilds,Island,Land Combo,1
Evolving Wilds,Terramorphic Expanse,Land Combo,1
Evolving Wilds,Fires of Victory,Land Combo,1
Analyze the Pollen,Evolving Wilds,Land Combo,0.9527909971901468
Mountain,Worldsoul's Rage,Land Combo,0.9763284235088818
Mountain,Terramorphic Expanse,Land Combo,0.9047138723315398
Island,Worldsoul's Rage,Land Combo,1
Terramorphic Expanse,Worldsoul's Rage,Land Combo,0.9047138723315398
Fires of Victory,Worldsoul's Rage,Land Combo,1
Analyze the Pollen,Worldsoul's Rage,Land Combo,0.8214631299804415
Island,Terramorphic Expanse,Land Combo,1
Fires of Victory,Terramorphic Expanse,Land Combo,0.9721534912291777
Analyze the Pollen,Terramorphic Expanse,Land Combo,0.8214631299804415
Analyze the Pollen,Fires of Victory,Land Combo,0.9527909971901468
Gloomlake Verge,Optimistic Scavenger,Self-Bounce,0.8986143664528888
Meticulous Archive,Nurturing Pixie,Self-Bounce,0.8695824022343486
Meticulous Archive,Nurturing Pixie,Esper Control,0.8072675274936902
Entity Tracker,Spyglass Siren,Self-Bounce,0.7677253171796229
Meticulous Archive,Spyglass Siren,Self-Bounce,0.7677253171796229
Optimistic Scavenger,Spyglass Siren,Self-Bounce,1
Fear of Isolation,Meticulous Archive,Self-Bounce,0.8695824022343486
Hopeless Nightmare,Meticulous Archive,Self-Bounce,0.8695824022343486
Concealed Courtyard,Meticulous Archive,Self-Bounce,0.8695824022343486
Concealed Courtyard,Meticulous Archive,Esper Control,0.8072675274936902
Entity Tracker,Meticulous Archive,Self-Bounce,0.6295005785894556
Cut Down,Sheltered by Ghosts,Self-Bounce,0.67578466173597
Meticulous Archive,Underground River,Self-Bounce,0.5189338209957833
Meticulous Archive,Underground River,Esper Control,0.36492585015945816
Meticulous Archive,Nowhere to Run,Self-Bounce,0.8695824022343486
Meticulous Archive,Nowhere to Run,Esper Control,0.528833223536164
Cut Down,Meticulous Archive,Self-Bounce,0.67578466173597
Cut Down,Optimistic Scavenger,Self-Bounce,0.8786630518696761
Meticulous Archive,Optimistic Scavenger,Self-Bounce,0.8695824022343486
Seraphic Steed,Wilt-Leaf Liege,Cage,0.7432454015294244
Seraphic Steed,Wilt-Leaf Liege,Selesnya Aggro,0.6753737666384573
Get Lost,"Melira, the Living Cure",Selesnya Aggro,0.6360805378635187
Get Lost,"Melira, the Living Cure",Cage,0.568443884776795
"Melira, the Living Cure",Seraphic Steed,Selesnya Aggro,0.6432324970399693
"Melira, the Living Cure",Seraphic Steed,Cage,0.6295005785894556
Get Lost,Seraphic Steed,Cage,0.6927405969128703
Get Lost,Seraphic Steed,Selesnya Aggro,0.6419306574720708
Seraphic Steed,"Toby, Beastie Befriender",Cage,0.528833223536164
Seraphic Steed,"Toby, Beastie Befriender",Selesnya Aggro,0.5118483074615835
Sheltered by Ghosts,Swamp,Self-Bounce,0.4240579892993875
Gloomlake Verge,Proft's Eidetic Memory,Draws,1
Gloomlake Verge,Proft's Eidetic Memory,Self-Bounce,0.9079863500687284
Get Out,Gix's Command,Self-Bounce,0.5593757031382629
Gix's Command,Proft's Eidetic Memory,Self-Bounce,0.4414163670152236
Entity Tracker,Gix's Command,Self-Bounce,0.7757024541686742
Gix's Command,Tinybones Joins Up,Self-Bounce,0.36492585015945816
Get Out,Proft's Eidetic Memory,Self-Bounce,0.7045380709897406
Get Out,Sheoldred's Edict,Self-Bounce,0.528833223536164
Get Out,Tinybones Joins Up,Self-Bounce,0.7496589950863469
Blot Out,Fear of Isolation,Self-Bounce,0.8072675274936902
Fear of Isolation,Sheoldred's Edict,Self-Bounce,0.8842714631900632
Blot Out,Hopeless Nightmare,Self-Bounce,0.8072675274936902
Hopeless Nightmare,Sheoldred's Edict,Self-Bounce,0.8842714631900632
Blot Out,Proft's Eidetic Memory,Self-Bounce,0.45559287951384936
Island,Proft's Eidetic Memory,Draws,0.9822331539360906
Island,Proft's Eidetic Memory,Self-Bounce,0.9688606223258783
Island,Proft's Eidetic Memory,Oculus,0.67578466173597
Proft's Eidetic Memory,Swamp,Self-Bounce,1
Proft's Eidetic Memory,Swamp,Draws,1
Cut Down,Proft's Eidetic Memory,Draws,1
Cut Down,Proft's Eidetic Memory,Self-Bounce,0.6549843914620798
Proft's Eidetic Memory,Sheoldred's Edict,Self-Bounce,0.528833223536164
Proft's Eidetic Memory,Undercity Sewers,Draws,1
Proft's Eidetic Memory,Undercity Sewers,Self-Bounce,0.5891076934408409
Go for the Throat,Proft's Eidetic Memory,Draws,1
Go for the Throat,Proft's Eidetic Memory,Self-Bounce,0.48706517920255565
Proft's Eidetic Memory,Tinybones Joins Up,Self-Bounce,0.581144086562283
Blot Out,Entity Tracker,Self-Bounce,0.7820646673301026
Entity Tracker,Sheoldred's Edict,Self-Bounce,0.8072675274936902
Entity Tracker,Tinybones Joins Up,Self-Bounce,0.8139473497297028
Blot Out,This Town Ain't Big Enough,Self-Bounce,0.8072675274936902
Blot Out,Stormchaser's Talent,Self-Bounce,0.8072675274936902
Blot Out,Tinybones Joins Up,Self-Bounce,0.36492585015945816
Sheoldred's Edict,This Town Ain't Big Enough,Self-Bounce,0.8842714631900632
Tinybones Joins Up,Underground River,Self-Bounce,0.8420236812123912
Sheoldred's Edict,Stormchaser's Talent,Self-Bounce,0.8842714631900632
Sheoldred's Edict,Tinybones Joins Up,Self-Bounce,0.36492585015945816
Tinybones Joins Up,Undercity Sewers,Self-Bounce,0.5179722655007647
Invasion of Amonkhet,Spell Stutter,Dimir Midrange,0.8396920351126752
Faerie Mastermind,Invasion of Amonkhet,Dimir Midrange,1
"Aclazotz, Deepest Betrayal",Invasion of Amonkhet,Dimir Midrange,0.8396920351126752
"Aclazotz, Deepest Betrayal",Invasion of Amonkhet,Draws,0.8072675274936902
"Aclazotz, Deepest Betrayal",Faebloom Trick,Dimir Midrange,0.528833223536164
Invasion of Amonkhet,Spyglass Siren,Dimir Midrange,1
Invasion of Amonkhet,Spyglass Siren,Self-Bounce,0.9711749008703954
