card1,card2,archetype,weight
Obstinate Baloth,"Sheoldred, the Apocalypse",Golgari Midrange,0.47143355413643123
Obstinate Baloth,Preacher of the Schism,Golgari Midrange,0.6536198848847491
Obstinate Baloth,"Thrun, Breaker of Silence",Golgari Midrange,0.4867873681274435
Cut Down,Obstinate Baloth,Golgari Midrange,0.6459680294665853
Gix's Command,Obstinate Baloth,Golgari Midrange,0.4478579875676591
Obstinate Baloth,Restless Cottage,Golgari Midrange,0.7199256854858901
Llanowar Elves,Obstinate Baloth,Golgari Midrange,0.75585936329696
Mishra's Foundry,Obstinate Baloth,Golgari Midrange,0.6810918844706892
Maelstrom Pulse,Obstinate Baloth,Golgari Midrange,0.4710733499261325
Go for the Throat,Obstinate Baloth,Golgari Midrange,0.6536275019354179
Llanowar Wastes,Obstinate Baloth,Golgari Midrange,0.7199256854858901
Parting Gust,Wilt-Leaf Liege,Cage,0.5448290928391092
Parting Gust,Wilt-Leaf Liege,Selesnya Aggro,0.49301646943298005
"Melira, the Living Cure",Parting Gust,Selesnya Aggro,0.49301646943298005
"Melira, the Living Cure",Parting Gust,Cage,0.43713340869921846
Parting Gust,Seraphic Steed,Selesnya Aggro,0.5037579688732562
Parting Gust,Seraphic Steed,Cage,0.46506067607643536
Mirrex,Parting Gust,Selesnya Aggro,0.36137691445895265
Mirrex,Parting Gust,Cage,0.29203198744884235
Defiled Crypt/Cadaver Lab,Floodpits Drowner,Self-Bounce,0.42319889706569536
Nurturing Pixie,Temple of Deceit,Self-Bounce,0.671963725649382
Gold Pan,Nurturing Pixie,Self-Bounce,0.8947808320300904
Nurturing Pixie,Prophetic Prism,Self-Bounce,0.7895616446162155
Nurturing Pixie,Wishclaw Talisman,Self-Bounce,0.7895616446162155
Nurturing Pixie,Scrollshift,Self-Bounce,0.8165485361199303
Clay-Fired Bricks,Nurturing Pixie,Self-Bounce,0.671963725649382
Nurturing Pixie,Temporary Lockdown,Self-Bounce,0.9103120971647349
Nurturing Pixie,Temporary Lockdown,Esper Control,0.6460160066870647
The Witch's Vanity,Tinybones Joins Up,Self-Bounce,0.42319889706569536
Demolition Field,Tinybones Joins Up,Self-Bounce,0.5543658066825486
Malicious Eclipse,Tinybones Joins Up,Self-Bounce,0.42319889706569536
Demolition Field,The Witch's Vanity,Self-Bounce,0.42319889706569536
Malicious Eclipse,The Witch's Vanity,Self-Bounce,0.29203198744884235
Cut Down,The Witch's Vanity,Self-Bounce,0.5407968160325296
Proft's Eidetic Memory,The Witch's Vanity,Self-Bounce,0.42319889706569536
Demolition Field,This Town Ain't Big Enough,Self-Bounce,0.7771829163039172
Demolition Field,Stormchaser's Talent,Self-Bounce,0.7771829163039172
Demolition Field,Proft's Eidetic Memory,Self-Bounce,0.5543658066825486
Demolition Field,Fear of Isolation,Self-Bounce,0.7771829163039172
Demolition Field,Hopeless Nightmare,Self-Bounce,0.7771829163039172
Demolition Field,Entity Tracker,Self-Bounce,0.7771829163039172
Malicious Eclipse,This Town Ain't Big Enough,Self-Bounce,0.6460160066870647
Malicious Eclipse,Stormchaser's Talent,Self-Bounce,0.6460160066870647
Malicious Eclipse,Proft's Eidetic Memory,Self-Bounce,0.42319889706569536
Fear of Isolation,Malicious Eclipse,Self-Bounce,0.6460160066870647
Hopeless Nightmare,Malicious Eclipse,Self-Bounce,0.6460160066870647
Entity Tracker,Malicious Eclipse,Self-Bounce,0.6460160066870647
Proft's Eidetic Memory,Restless Reef,Draws,0.671963725649382
Proft's Eidetic Memory,Restless Reef,Self-Bounce,0.4831815358291909
Deduce,Floodfarm Verge,Azorius Control,0.8728162272446446
Deduce,Plains,Azorius Control,0.8150663171484022
Adarkar Wastes,Demolition Field,Azorius Control,0.5697734143111322
Adarkar Wastes,Demolition Field,Bant Control,0.36771306080668154
Adarkar Wastes,Sunfall,Azorius Control,0.6113045092966192
Adarkar Wastes,Sunfall,Bant Control,0.3456858188970847
Adarkar Wastes,Deduce,Azorius Control,0.753068577723506
Adarkar Wastes,Three Steps Ahead,Azorius Tempo,0.7771829163039172
Adarkar Wastes,Three Steps Ahead,Azorius Control,0.7103195244258648
Adarkar Wastes,Three Steps Ahead,Bant Control,0.671963725649382
Adarkar Wastes,Overlord of the Mistmoors,Azorius Midrange,0.8947808320300904
Adarkar Wastes,Overlord of the Mistmoors,Cage,0.7266162653896022
Adarkar Wastes,Overlord of the Mistmoors,Azorius Control,0.615588917541241
Adarkar Wastes,Overlord of the Mistmoors,Bant Control,0.5141049248523843
Adarkar Wastes,Caretaker's Talent,Azorius Control,0.671963725649382
Demolition Field,No More Lies,Azorius Control,0.7038053069847505
Demolition Field,No More Lies,Bant Control,0.4667274558922849
Deduce,Seachrome Coast,Azorius Control,0.7386225538175661
Overlord of the Mistmoors,Seachrome Coast,Cage,0.8947808320300904
Overlord of the Mistmoors,Seachrome Coast,Azorius Midrange,0.8947808320300904
Overlord of the Mistmoors,Seachrome Coast,Azorius Control,0.7675554812671458
Overlord of the Mistmoors,Seachrome Coast,Bant Control,0.6884833914373828
Caretaker's Talent,Seachrome Coast,Azorius Control,0.8947808320300904
Caretaker's Talent,Island,Azorius Control,0.7895616446162155
Caretaker's Talent,Island,Zur,0.42319889706569536
Caretaker's Talent,Island,Domain,0.29203198744884235
Meticulous Archive,No More Lies,Azorius Control,0.706546364026305
Meticulous Archive,No More Lies,Bant Control,0.5057096133357445
No More Lies,Sunfall,Azorius Control,0.702041985729511
No More Lies,Sunfall,Bant Control,0.44448640046838656
Deduce,No More Lies,Azorius Control,0.8216578577665118
Elspeth's Smite,No More Lies,Azorius Control,0.8395829846988043
Elspeth's Smite,No More Lies,Bant Control,0.42319889706569536
"Beza, the Bounding Spring",No More Lies,Azorius Control,0.7881138651925865
"Beza, the Bounding Spring",No More Lies,Bant Control,0.6776421151485841
No More Lies,Three Steps Ahead,Azorius Control,0.8261965351876588
No More Lies,Three Steps Ahead,Bant Control,0.7895616446162155
No More Lies,Overlord of the Mistmoors,Azorius Control,0.821731279560532
No More Lies,Overlord of the Mistmoors,Bant Control,0.6126256790165124
Caretaker's Talent,No More Lies,Azorius Control,0.8947808320300904
Deduce,Meticulous Archive,Azorius Control,0.628673118358336
Deduce,Sunfall,Azorius Control,0.6879384429528552
Deduce,Get Lost,Azorius Control,0.7745222480866362
Deduce,Split Up,Azorius Control,0.8176000093904802
Split Up,Three Steps Ahead,Azorius Control,0.8076503357713213
Deduce,Restless Anchorage,Azorius Control,0.7950089160962973
Deduce,Elspeth's Smite,Azorius Control,0.8714188661702813
"Beza, the Bounding Spring",Deduce,Azorius Control,0.7244300893841004
Deduce,Overlord of the Mistmoors,Azorius Control,0.7624740218140776
Caretaker's Talent,Deduce,Azorius Control,0.8947808320300904
Caretaker's Talent,Restless Anchorage,Azorius Control,0.671963725649382
Elspeth's Smite,Three Steps Ahead,Azorius Control,0.8052119959343548
Elspeth's Smite,Three Steps Ahead,Azorius Tempo,0.5543658066825486
Overlord of the Mistmoors,Three Steps Ahead,Bant Control,0.8947808320300904
Overlord of the Mistmoors,Three Steps Ahead,Azorius Control,0.8084278025812947
Caretaker's Talent,Three Steps Ahead,Azorius Control,0.8947808320300904
Sunfall,Urza's Sylex,Mono-White Control,1
Sunfall,White Sun's Twilight,Mono-White Control,1
Sunfall,White Sun's Twilight,Token Control,0.7771829163039172
Sunfall,The Eternal Wanderer,Mono-White Control,1
Sunfall,The Eternal Wanderer,Token Control,0.7771829163039172
Sunfall,The Eternal Wanderer,Azorius Control,0.5407968160325296
Plains,Urza's Sylex,Mono-White Control,0.8618949719917337
Plains,White Sun's Twilight,Mono-White Control,0.8478142576830384
Plains,White Sun's Twilight,Token Control,0.8013348090453316
Plains,The Eternal Wanderer,Mono-White Control,0.8618949719917337
Plains,The Eternal Wanderer,Token Control,0.671963725649382
Plains,The Eternal Wanderer,Azorius Control,0.5407968160325296
"Beza, the Bounding Spring",Urza's Sylex,Mono-White Control,1
Fountainport,Urza's Sylex,Mono-White Control,1
Urza's Sylex,White Sun's Twilight,Mono-White Control,1
Authority of the Consuls,Urza's Sylex,Mono-White Control,1
Clay-Fired Bricks,Urza's Sylex,Mono-White Control,1
Demolition Field,Urza's Sylex,Mono-White Control,1
Get Lost,Urza's Sylex,Mono-White Control,1
The Eternal Wanderer,Urza's Sylex,Mono-White Control,1
"Chimil, the Inner Sun",Urza's Sylex,Mono-White Control,1
"Beza, the Bounding Spring",White Sun's Twilight,Mono-White Control,1
"Beza, the Bounding Spring",White Sun's Twilight,Token Control,0.7771829163039172
"Beza, the Bounding Spring",The Eternal Wanderer,Mono-White Control,1
"Beza, the Bounding Spring",The Eternal Wanderer,Token Control,0.671963725649382
"Beza, the Bounding Spring",The Eternal Wanderer,Azorius Control,0.42319889706569536
Fountainport,White Sun's Twilight,Mono-White Control,1
Fountainport,White Sun's Twilight,Token Control,0.7771829163039172
Fountainport,The Eternal Wanderer,Mono-White Control,1
Fountainport,The Eternal Wanderer,Token Control,0.7771829163039172
Fountainport,The Eternal Wanderer,Azorius Control,0.42319889706569536
Authority of the Consuls,White Sun's Twilight,Mono-White Control,1
Clay-Fired Bricks,White Sun's Twilight,Mono-White Control,1
Clay-Fired Bricks,White Sun's Twilight,Token Control,0.8947808320300904
Demolition Field,White Sun's Twilight,Mono-White Control,1
Demolition Field,White Sun's Twilight,Token Control,0.5543658066825486
Get Lost,White Sun's Twilight,Mono-White Control,1
Get Lost,White Sun's Twilight,Token Control,0.7771829163039172
The Eternal Wanderer,White Sun's Twilight,Mono-White Control,1
"Chimil, the Inner Sun",White Sun's Twilight,Mono-White Control,1
"Chimil, the Inner Sun",White Sun's Twilight,Token Control,0.5407968160325296
Authority of the Consuls,Clay-Fired Bricks,Mono-White Control,1
Authority of the Consuls,The Eternal Wanderer,Mono-White Control,1
Authority of the Consuls,The Eternal Wanderer,Azorius Control,0.29203198744884235
Clay-Fired Bricks,The Eternal Wanderer,Mono-White Control,1
"Chimil, the Inner Sun",Clay-Fired Bricks,Mono-White Control,1
"Chimil, the Inner Sun",Clay-Fired Bricks,Token Control,0.6460160066870647
Demolition Field,The Eternal Wanderer,Mono-White Control,1
Demolition Field,The Eternal Wanderer,Token Control,0.42319889706569536
Demolition Field,The Eternal Wanderer,Azorius Control,0.42319889706569536
Get Lost,The Eternal Wanderer,Mono-White Control,1
Get Lost,The Eternal Wanderer,Token Control,0.7771829163039172
Get Lost,The Eternal Wanderer,Azorius Control,0.42319889706569536
"Chimil, the Inner Sun",The Eternal Wanderer,Mono-White Control,1
Screaming Nemesis,Skulduggery,Rakdos Aggro,0.6878910838560376
Cut Down,Screaming Nemesis,Rakdos Aggro,0.7771829163039172
Cunning Coyote,Screaming Nemesis,Rakdos Aggro,0.8947808320300904
Callous Sell-Sword,Screaming Nemesis,Prowess,1
Callous Sell-Sword,Screaming Nemesis,Rakdos Aggro,0.9661911827357866
Restless Vents,Screaming Nemesis,Rakdos Aggro,0.7771829163039172
Restless Vents,Screaming Nemesis,Prowess,0.7771829163039172
Demonic Ruckus,Screaming Nemesis,Prowess,0.856370365937529
Demonic Ruckus,Screaming Nemesis,Rakdos Aggro,0.8176000093904802
Mountain,Skulduggery,Rakdos Aggro,0.8920516926158828
Cut Down,Mountain,Rakdos Aggro,0.9219682098565118
Cut Down,Mountain,Sacrifice,0.6143723446634198
Cunning Coyote,Mountain,Rakdos Aggro,0.9519379029827645
Emberheart Challenger,Skulduggery,Rakdos Aggro,0.6878910838560376
Cut Down,Emberheart Challenger,Rakdos Aggro,0.7771829163039172
Cunning Coyote,Emberheart Challenger,Rakdos Aggro,0.8947808320300904
Emberheart Challenger,Restless Vents,Rakdos Aggro,0.7771829163039172
Emberheart Challenger,Restless Vents,Prowess,0.7771829163039172
Blackcleave Cliffs,Turn Inside Out,Prowess,1
Blackcleave Cliffs,Turn Inside Out,Rakdos Aggro,0.9661911827357866
Blackcleave Cliffs,Skulduggery,Rakdos Aggro,0.6878910838560376
Blackcleave Cliffs,Cunning Coyote,Rakdos Aggro,0.8947808320300904
Blackcleave Cliffs,Callous Sell-Sword,Prowess,1
Blackcleave Cliffs,Callous Sell-Sword,Rakdos Aggro,0.9661911827357866
Blackcleave Cliffs,Demonic Ruckus,Prowess,0.856370365937529
Blackcleave Cliffs,Demonic Ruckus,Rakdos Aggro,0.8176000093904802
Blazemire Verge,Turn Inside Out,Rakdos Aggro,0.6928074869369261
Skulduggery,Turn Inside Out,Rakdos Aggro,0.6540822744518635
Cut Down,Turn Inside Out,Rakdos Aggro,0.671963725649382
Monastery Swiftspear,Turn Inside Out,Prowess,0.9702255879566144
Monastery Swiftspear,Turn Inside Out,Rakdos Aggro,0.9661911827357866
Sulfurous Springs,Turn Inside Out,Prowess,1
Sulfurous Springs,Turn Inside Out,Rakdos Aggro,0.9661911827357866
Cunning Coyote,Turn Inside Out,Rakdos Aggro,0.7895616446162155
Restless Vents,Turn Inside Out,Prowess,0.7771829163039172
Restless Vents,Turn Inside Out,Rakdos Aggro,0.7433740170799445
Demonic Ruckus,Turn Inside Out,Prowess,0.856370365937529
Demonic Ruckus,Turn Inside Out,Rakdos Aggro,0.7837911806888727
Blazemire Verge,Skulduggery,Rakdos Aggro,0.414507413140152
Blazemire Verge,Cut Down,Sacrifice,0.7771829163039172
Blazemire Verge,Cut Down,Rakdos Aggro,0.5543658066825486
Blazemire Verge,Cunning Coyote,Rakdos Aggro,0.671963725649382
Blazemire Verge,Callous Sell-Sword,Rakdos Aggro,0.6928074869369261
Blazemire Verge,Demonic Ruckus,Rakdos Aggro,0.5442163193771616
Cut Down,Skulduggery,Rakdos Aggro,0.42319889706569536
Monastery Swiftspear,Skulduggery,Rakdos Aggro,0.6878910838560376
Heartfire Hero,Skulduggery,Rakdos Aggro,0.6878910838560376
Skulduggery,Sulfurous Springs,Rakdos Aggro,0.6878910838560376
Cunning Coyote,Skulduggery,Rakdos Aggro,0.5407968160325296
Monstrous Rage,Skulduggery,Rakdos Aggro,0.6878910838560376
Callous Sell-Sword,Skulduggery,Rakdos Aggro,0.6540822744518635
Burst Lightning,Skulduggery,Rakdos Aggro,0.42319889706569536
Manifold Mouse,Skulduggery,Rakdos Aggro,0.6878910838560376
Restless Vents,Skulduggery,Rakdos Aggro,0.46506067607643536
Demonic Ruckus,Skulduggery,Rakdos Aggro,0.5054498301773228
Cut Down,Monastery Swiftspear,Rakdos Aggro,0.7771829163039172
Cut Down,Heartfire Hero,Rakdos Aggro,0.7771829163039172
Cut Down,Sulfurous Springs,Rakdos Aggro,0.7771829163039172
Cut Down,Sulfurous Springs,Sacrifice,0.7771829163039172
Cunning Coyote,Cut Down,Rakdos Aggro,0.671963725649382
Cut Down,Monstrous Rage,Rakdos Aggro,0.7771829163039172
Callous Sell-Sword,Cut Down,Rakdos Aggro,0.671963725649382
Burst Lightning,Cut Down,Rakdos Aggro,0.5543658066825486
Cut Down,Manifold Mouse,Rakdos Aggro,0.7771829163039172
Cut Down,Restless Vents,Rakdos Aggro,0.5543658066825486
Cut Down,Restless Vents,Sacrifice,0.5543658066825486
Cut Down,Demonic Ruckus,Rakdos Aggro,0.5543658066825486
Cunning Coyote,Monastery Swiftspear,Rakdos Aggro,0.8947808320300904
Monastery Swiftspear,Restless Vents,Rakdos Aggro,0.7771829163039172
Monastery Swiftspear,Restless Vents,Prowess,0.7771829163039172
Cunning Coyote,Heartfire Hero,Rakdos Aggro,0.8947808320300904
Heartfire Hero,Restless Vents,Rakdos Aggro,0.7771829163039172
Heartfire Hero,Restless Vents,Prowess,0.7771829163039172
Cunning Coyote,Sulfurous Springs,Rakdos Aggro,0.8947808320300904
Callous Sell-Sword,Sulfurous Springs,Prowess,1
Callous Sell-Sword,Sulfurous Springs,Rakdos Aggro,0.9661911827357866
Demonic Ruckus,Sulfurous Springs,Prowess,0.856370365937529
Demonic Ruckus,Sulfurous Springs,Rakdos Aggro,0.8176000093904802
Cunning Coyote,Monstrous Rage,Rakdos Aggro,0.8947808320300904
Callous Sell-Sword,Cunning Coyote,Rakdos Aggro,0.7895616446162155
Burst Lightning,Cunning Coyote,Rakdos Aggro,0.671963725649382
Cunning Coyote,Manifold Mouse,Rakdos Aggro,0.8947808320300904
Cunning Coyote,Restless Vents,Rakdos Aggro,0.671963725649382
Cunning Coyote,Demonic Ruckus,Rakdos Aggro,0.671963725649382
Monstrous Rage,Restless Vents,Rakdos Aggro,0.7771829163039172
Monstrous Rage,Restless Vents,Prowess,0.7771829163039172
Burst Lightning,Callous Sell-Sword,Rakdos Aggro,0.671963725649382
Burst Lightning,Callous Sell-Sword,Prowess,0.6460160066870647
Callous Sell-Sword,Restless Vents,Prowess,0.7771829163039172
Callous Sell-Sword,Restless Vents,Rakdos Aggro,0.7433740170799445
Burst Lightning,Restless Vents,Rakdos Aggro,0.5543658066825486
Manifold Mouse,Restless Vents,Rakdos Aggro,0.7771829163039172
Manifold Mouse,Restless Vents,Prowess,0.7771829163039172
Demonic Ruckus,Restless Vents,Prowess,0.633551203578191
Demonic Ruckus,Restless Vents,Rakdos Aggro,0.5947822870756011
Caretaker's Talent,Herd Migration,Zur,0.5543658066825486
Caretaker's Talent,Herd Migration,Domain,0.29203198744884235
Fountainport,"Zur, Eternal Schemer",Domain,0.5407968160325296
Fountainport,"Zur, Eternal Schemer",Zur,0.5407968160325296
Caretaker's Talent,"Zur, Eternal Schemer",Zur,0.671963725649382
Caretaker's Talent,"Zur, Eternal Schemer",Domain,0.5407968160325296
Fountainport,Hedge Maze,Domain,0.42319889706569536
Fountainport,Overlord of the Floodpits,Bant Control,0.5543658066825486
Fountainport,Overlord of the Floodpits,Azorius Control,0.5543658066825486
Fountainport,Overlord of the Floodpits,Domain,0.3532435394630876
Analyze the Pollen,Fountainport,Domain,0.3532435394630876
"Atraxa, Grand Unifier",Fountainport,Insidious Roots,0.42319889706569536
"Atraxa, Grand Unifier",Fountainport,Domain,0.29203198744884235
Caretaker's Talent,Hedge Maze,Domain,0.42319889706569536
Caretaker's Talent,Overlord of the Floodpits,Domain,0.42319889706569536
Analyze the Pollen,Caretaker's Talent,Domain,0.29203198744884235
"Atraxa, Grand Unifier",Caretaker's Talent,Domain,0.29203198744884235
Caretaker's Talent,Cavern of Souls,Token Control,0.7771829163039172
Caretaker's Talent,Cavern of Souls,Domain,0.6460160066870647
Caretaker's Talent,Cavern of Souls,Zur,0.5543658066825486
Caretaker's Talent,Leyline Binding,Token Control,1
Caretaker's Talent,Leyline Binding,Zur,0.7771829163039172
Caretaker's Talent,Leyline Binding,Domain,0.6460160066870647
Lassoed by the Law,Sunfall,Token Control,0.6460160066870647
Sunken Citadel,White Sun's Twilight,Token Control,0.671963725649382
Lassoed by the Law,Sunken Citadel,Token Control,0.5407968160325296
Lassoed by the Law,Plains,Token Control,0.7377680901820316
Enduring Innocence,White Sun's Twilight,Token Control,0.7771829163039172
Enduring Innocence,Lassoed by the Law,Token Control,0.6460160066870647
"Beza, the Bounding Spring",Lassoed by the Law,Token Control,0.6460160066870647
Split Up,White Sun's Twilight,Mono-White Control,1
Split Up,White Sun's Twilight,Token Control,0.29203198744884235
Lassoed by the Law,Split Up,Token Control,0.29203198744884235
Fountainport,Lassoed by the Law,Token Control,0.6460160066870647
Carrot Cake,White Sun's Twilight,Token Control,0.7771829163039172
Carrot Cake,Lassoed by the Law,Token Control,0.6460160066870647
Caretaker's Talent,White Sun's Twilight,Token Control,0.671963725649382
Caretaker's Talent,Lassoed by the Law,Token Control,0.6460160066870647
Lassoed by the Law,White Sun's Twilight,Token Control,0.29203198744884235
Overlord of the Mistmoors,White Sun's Twilight,Token Control,0.6460160066870647
Lay Down Arms,White Sun's Twilight,Token Control,0.671963725649382
Demolition Field,Lassoed by the Law,Token Control,0.29203198744884235
Lassoed by the Law,Overlord of the Mistmoors,Token Control,0.6460160066870647
Get Lost,Lassoed by the Law,Token Control,0.6460160066870647
Lassoed by the Law,Lay Down Arms,Token Control,0.6460160066870647
Get Out,Tithing Blade,Self-Bounce,0.29203198744884235
Adarkar Wastes,Get Out,Self-Bounce,0.3978165868950504
Get Out,Seachrome Coast,Self-Bounce,0.6460160066870647
Get Out,Optimistic Scavenger,Self-Bounce,0.6460160066870647
Get Out,Nurturing Pixie,Self-Bounce,0.6460160066870647
Get Out,Mockingbird,Self-Bounce,0.3978165868950504
Get Out,Restless Anchorage,Self-Bounce,0.42319889706569536
Caves of Koilos,Get Out,Self-Bounce,0.5407968160325296
Concealed Courtyard,Get Out,Self-Bounce,0.6460160066870647
Mabel's Mettle,Mountain,Mice,0.9548256797953782
Mabel's Mettle,Plains,Mice,0.5543658066825486
Mabel's Mettle,"Mabel, Heir to Cragflame",Mice,0.5543658066825486
Boros Charm,"Mabel, Heir to Cragflame",Mice,0.5543658066825486
Get Lost,"Mabel, Heir to Cragflame",Mice,0.5543658066825486
Mabel's Mettle,Shardmage's Rescue,Mice,0.5543658066825486
Get Lost,Shardmage's Rescue,Mice,0.5543658066825486
Mabel's Mettle,Raucous Carnival,Mice,0.42319889706569536
Get Lost,Raucous Carnival,Mice,0.42319889706569536
Mabel's Mettle,Rockface Village,Mice,0.5543658066825486
Get Lost,Rockface Village,Mice,0.5543658066825486
Mabel's Mettle,Screaming Nemesis,Mice,0.5543658066825486
Get Lost,Screaming Nemesis,Mice,0.5543658066825486
Mabel's Mettle,Monstrous Rage,Mice,0.7771829163039172
Get Lost,Monstrous Rage,Mice,0.7771829163039172
Flowerfoot Swordmaster,Mabel's Mettle,Mice,0.7771829163039172
Boros Charm,Flowerfoot Swordmaster,Mice,0.7771829163039172
Flowerfoot Swordmaster,Get Lost,Mice,0.7771829163039172
Mabel's Mettle,Manifold Mouse,Mice,0.7771829163039172
Get Lost,Manifold Mouse,Mice,0.7771829163039172
Boros Charm,Mabel's Mettle,Mice,0.5543658066825486
Inspiring Vantage,Mabel's Mettle,Mice,0.7771829163039172
Burst Lightning,Mabel's Mettle,Mice,0.7771829163039172
Get Lost,Mabel's Mettle,Mice,0.5543658066825486
Battlefield Forge,Mabel's Mettle,Mice,0.7771829163039172
Mabel's Mettle,Restless Bivouac,Mice,0.671963725649382
Emberheart Challenger,Mabel's Mettle,Mice,0.7771829163039172
Heartfire Hero,Mabel's Mettle,Mice,0.7771829163039172
Hired Claw,Mabel's Mettle,Mice,0.5543658066825486
Boros Charm,Get Lost,Mice,0.5543658066825486
Boros Charm,Hired Claw,Mice,0.5543658066825486
Burst Lightning,Get Lost,Mice,0.7771829163039172
Emberheart Challenger,Get Lost,Mice,0.7771829163039172
Get Lost,Heartfire Hero,Mice,0.7771829163039172
Get Lost,Hired Claw,Mice,0.5543658066825486
Break Out,Mountain,Delirium,0.6460160066870647
Mountain,Rubblebelt Maverick,Delirium,0.5407968160325296
Mountain,Violent Urge,Delirium,0.4831815358291909
Beastie Beatdown,Mountain,Delirium,0.42319889706569536
Mountain,The Huntsman's Redemption,Delirium,0.29203198744884235
Mountain,Wildfire Wickerfolk,Delirium,0.6460160066870647
Mountain,Wrenn and Realmbreaker,Delirium,0.42319889706569536
Mountain,Wrenn and Realmbreaker,Gruul Aggro,0.42319889706569536
Keen-Eyed Curator,Mountain,Delirium,0.6053052929873064
Fear of Missing Out,Mountain,Rakdos Aggro,1
Fear of Missing Out,Mountain,Sacrifice,0.8947808320300904
Fear of Missing Out,Mountain,Draws,0.8947808320300904
Fear of Missing Out,Mountain,Delirium,0.6460160066870647
Fear of Missing Out,Mountain,Gruul Aggro,0.6460160066870647
Mountain,Patchwork Beastie,Delirium,0.6460160066870647
Mountain,Patchwork Beastie,Gruul Aggro,0.6460160066870647
Mountain,Seed of Hope,Delirium,0.6460160066870647
Mountain,Seed of Hope,Gruul Aggro,0.6460160066870647
Break Out,Thornspire Verge,Delirium,1
Audacity,Break Out,Delirium,0.6460160066870647
Break Out,Pawpatch Recruit,Delirium,0.7771829163039172
Break Out,Restless Ridgeline,Delirium,0.8947808320300904
Break Out,Karplusan Forest,Delirium,0.9661911827357866
Break Out,Rubblebelt Maverick,Delirium,0.8947808320300904
Break Out,Violent Urge,Delirium,0.8176000093904802
Beastie Beatdown,Break Out,Delirium,0.7771829163039172
Break Out,Monstrous Rage,Delirium,0.6460160066870647
Break Out,The Huntsman's Redemption,Delirium,0.6460160066870647
Break Out,Forest,Delirium,0.9913724221799713
Break Out,Wildfire Wickerfolk,Delirium,1
Break Out,Wrenn and Realmbreaker,Delirium,0.8254856333420975
Break Out,Keen-Eyed Curator,Delirium,0.8947808320300904
Break Out,Emberheart Challenger,Delirium,0.6460160066870647
Break Out,Fear of Missing Out,Delirium,1
Break Out,Patchwork Beastie,Delirium,1
Break Out,Copperline Gorge,Delirium,1
Break Out,Seed of Hope,Delirium,1
Rubblebelt Maverick,Thornspire Verge,Delirium,0.8947808320300904
Thornspire Verge,Violent Urge,Delirium,0.8371906560604608
Beastie Beatdown,Thornspire Verge,Delirium,0.7771829163039172
The Huntsman's Redemption,Thornspire Verge,Delirium,0.6460160066870647
Thornspire Verge,Wildfire Wickerfolk,Delirium,1
Thornspire Verge,Wrenn and Realmbreaker,Delirium,0.7771829163039172
Thornspire Verge,Wrenn and Realmbreaker,Gruul Aggro,0.7771829163039172
Keen-Eyed Curator,Thornspire Verge,Delirium,0.9592909777138916
Fear of Missing Out,Thornspire Verge,Delirium,1
Fear of Missing Out,Thornspire Verge,Gruul Aggro,1
Patchwork Beastie,Thornspire Verge,Delirium,1
Patchwork Beastie,Thornspire Verge,Gruul Aggro,1
Seed of Hope,Thornspire Verge,Delirium,1
Seed of Hope,Thornspire Verge,Gruul Aggro,1
Audacity,Rubblebelt Maverick,Delirium,0.42319889706569536
Audacity,Violent Urge,Delirium,0.5023450908388254
Audacity,Beastie Beatdown,Delirium,0.42319889706569536
Audacity,The Huntsman's Redemption,Delirium,0.29203198744884235
Audacity,Forest,Delirium,0.8236587928631514
Audacity,Wildfire Wickerfolk,Delirium,0.6460160066870647
Audacity,Wrenn and Realmbreaker,Delirium,0.42319889706569536
Audacity,Keen-Eyed Curator,Delirium,0.6460160066870647
Audacity,Fear of Missing Out,Delirium,0.6460160066870647
Audacity,Patchwork Beastie,Delirium,0.6460160066870647
Audacity,Seed of Hope,Delirium,0.6460160066870647
Pawpatch Recruit,Rubblebelt Maverick,Delirium,0.5543658066825486
Pawpatch Recruit,Violent Urge,Delirium,0.6026677029967871
Beastie Beatdown,Pawpatch Recruit,Delirium,0.5543658066825486
Pawpatch Recruit,The Huntsman's Redemption,Cage,0.5407968160325296
Pawpatch Recruit,The Huntsman's Redemption,Delirium,0.42319889706569536
Pawpatch Recruit,Wildfire Wickerfolk,Delirium,0.7771829163039172
Pawpatch Recruit,Wrenn and Realmbreaker,Delirium,0.6026677029967871
Pawpatch Recruit,Wrenn and Realmbreaker,Gruul Aggro,0.5543658066825486
Keen-Eyed Curator,Pawpatch Recruit,Delirium,0.6939547438546033
Fear of Missing Out,Pawpatch Recruit,Delirium,0.7771829163039172
Fear of Missing Out,Pawpatch Recruit,Gruul Aggro,0.7771829163039172
Patchwork Beastie,Pawpatch Recruit,Delirium,0.7771829163039172
Patchwork Beastie,Pawpatch Recruit,Gruul Aggro,0.7771829163039172
Pawpatch Recruit,Seed of Hope,Delirium,0.7771829163039172
Pawpatch Recruit,Seed of Hope,Gruul Aggro,0.7771829163039172
Restless Ridgeline,Rubblebelt Maverick,Delirium,0.671963725649382
Restless Ridgeline,Violent Urge,Delirium,0.7202664164942437
Beastie Beatdown,Restless Ridgeline,Delirium,0.671963725649382
Restless Ridgeline,The Huntsman's Redemption,Delirium,0.5407968160325296
Restless Ridgeline,Wildfire Wickerfolk,Delirium,0.8947808320300904
Restless Ridgeline,Wrenn and Realmbreaker,Delirium,0.712380799438511
