card1,card2,archetype,weight
Cling to Dust,Raucous Theater,Grixis Control,0.3532435394630876
Kolaghan's Command,Raucous Theater,Grixis Control,0.42319889706569536
Raucous Theater,Scalding Tarn,Painter,0.623588203708327
Raucous Theater,Scalding Tarn,Grixis Control,0.5948564331117405
Raucous Theater,Scalding Tarn,Goblins,0.5170796267041806
Baleful Strix,Raucous Theater,Grixis Control,0.5407968160325296
Raucous Theater,Spell Pierce,Grixis Control,0.29203198744884235
Orcish Bowmasters,Raucous Theater,Grixis Control,0.6460160066870647
Lórien Revealed,Raucous Theater,Grixis Control,0.29203198744884235
Raucous Theater,Volcanic Island,Grixis Control,0.29203198744884235
Kolaghan's Command,Spell Pierce,Grixis Control,0.42319889706569536
Daze,Grim Monolith,Coveted Jewel Combo,0.7771829163039172
Daze,Phyrexian Metamorph,Coveted Jewel Combo,0.7771829163039172
Coveted Jewel,Daze,Coveted Jewel Combo,0.7771829163039172
Copy Artifact,Daze,Coveted Jewel Combo,0.7771829163039172
Daze,Paradox Engine,Coveted Jewel Combo,0.42319889706569536
Daze,Transmute Artifact,Coveted Jewel Combo,0.7771829163039172
Bayou,Brazen Borrower,Beanstalk Control (Non-Yorion),0.42319889706569536
Bayou,Metamorphosis Fanatic,Beanstalk Control (Non-Yorion),0.42319889706569536
Reanimate,Up the Beanstalk,Beanstalk Control (Non-Yorion),0.8947808320300904
Reanimate,Tropical Island,Beanstalk Control (Non-Yorion),0.6460160066870647
Murderous Cut,Reanimate,Beanstalk Control (Non-Yorion),0.7771829163039172
Reanimate,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.6460160066870647
Lórien Revealed,Reanimate,Beanstalk Control (Non-Yorion),0.6460160066870647
Undercity Sewers,Up the Beanstalk,Beanstalk Control (Yorion),0.6401053201142084
Undercity Sewers,Up the Beanstalk,Beanstalk Control (Non-Yorion),0.5407968160325296
Archon of Cruelty,Up the Beanstalk,Beanstalk Control (Non-Yorion),0.5407968160325296
Metamorphosis Fanatic,Up the Beanstalk,Beanstalk Control (Non-Yorion),0.671963725649382
Entomb,Up the Beanstalk,Beanstalk Control (Non-Yorion),0.8947808320300904
Animate Dead,Up the Beanstalk,Beanstalk Control (Non-Yorion),0.671963725649382
"Atraxa, Grand Unifier",Up the Beanstalk,Beanstalk Control (Non-Yorion),0.5407968160325296
Troll of Khazad-dûm,Up the Beanstalk,Beanstalk Control (Non-Yorion),0.7895616446162155
Archon of Cruelty,Murderous Cut,Beanstalk Control (Non-Yorion),0.42319889706569536
Archon of Cruelty,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.29203198744884235
Metamorphosis Fanatic,Tropical Island,Beanstalk Control (Non-Yorion),0.42319889706569536
Metamorphosis Fanatic,Murderous Cut,Beanstalk Control (Non-Yorion),0.5543658066825486
Metamorphosis Fanatic,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.42319889706569536
Lórien Revealed,Metamorphosis Fanatic,Beanstalk Control (Non-Yorion),0.42319889706569536
Thoughtseize,"Uro, Titan of Nature's Wrath",Beanstalk Control (Yorion),0.8894573164308047
Thoughtseize,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.42319889706569536
Entomb,Tropical Island,Beanstalk Control (Non-Yorion),0.6460160066870647
Entomb,Murderous Cut,Beanstalk Control (Non-Yorion),0.7771829163039172
Entomb,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.6460160066870647
Entomb,Lórien Revealed,Beanstalk Control (Non-Yorion),0.6460160066870647
Animate Dead,Tropical Island,Beanstalk Control (Non-Yorion),0.42319889706569536
Troll of Khazad-dûm,Tropical Island,Beanstalk Control (Non-Yorion),0.5407968160325296
Animate Dead,Murderous Cut,Beanstalk Control (Non-Yorion),0.5543658066825486
Animate Dead,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.42319889706569536
Animate Dead,Lórien Revealed,Beanstalk Control (Non-Yorion),0.42319889706569536
"Atraxa, Grand Unifier",Murderous Cut,Beanstalk Control (Non-Yorion),0.42319889706569536
"Atraxa, Grand Unifier","Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.29203198744884235
"Atraxa, Grand Unifier","Uro, Titan of Nature's Wrath",Omni-Tell,0.29203198744884235
Murderous Cut,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.42319889706569536
Murderous Cut,Troll of Khazad-dûm,Beanstalk Control (Non-Yorion),0.671963725649382
Swamp,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.29203198744884235
Troll of Khazad-dûm,"Uro, Titan of Nature's Wrath",Beanstalk Control (Non-Yorion),0.5407968160325296
Lórien Revealed,Troll of Khazad-dûm,Beanstalk Control (Non-Yorion),0.5407968160325296
Gaea's Cradle,Thorn of Amethyst,Eldrazi,0.29126379542035463
Gaea's Cradle,Reality Smasher,Eldrazi,0.3528794181710607
Nulldrifter,Sire of Seven Deaths,Eldrazi,0.29164436077540296
Devourer of Destiny,Thorn of Amethyst,Eldrazi,0.29126379542035463
Once Upon a Time,Thorn of Amethyst,Eldrazi,0.5400721901523189
Nulldrifter,Thorn of Amethyst,Eldrazi,0.29126379542035463
Devourer of Destiny,Reality Smasher,Eldrazi,0.4843757504531692
Once Upon a Time,Reality Smasher,Eldrazi,0.5400721901523189
Nulldrifter,Reality Smasher,Eldrazi,0.3528794181710607
Mox Diamond,Nulldrifter,Eldrazi,0.4223325033595143
Bayou,Taiga,The EPIC Storm,0.29203198744884235
Bayou,Taiga,Beanstalk Control (Non-Yorion),0.29126379542035463
Bayou,Raucous Theater,The EPIC Storm,0.29203198744884235
Bayou,Mishra's Bauble,The EPIC Storm,0.42319889706569536
Bayou,Galvanic Relay,The EPIC Storm,0.29203198744884235
Badlands,Urza's Saga,Painter,0.8136324966643564
Badlands,Urza's Saga,The EPIC Storm,0.6460160066870647
Burning Wish,Mishra's Bauble,The EPIC Storm,0.7771829163039172
Mox Opal,Raucous Theater,The EPIC Storm,0.6460160066870647
Mox Opal,Raucous Theater,Painter,0.29203198744884235
Echo of Eons,Raucous Theater,The EPIC Storm,0.5407968160325296
Taiga,Thoughtseize,The EPIC Storm,0.5407968160325296
Raucous Theater,Taiga,The EPIC Storm,0.29203198744884235
Raucous Theater,Veil of Summer,The EPIC Storm,0.6460160066870647
Mishra's Bauble,Veil of Summer,The EPIC Storm,0.7771829163039172
Galvanic Relay,Thoughtseize,The EPIC Storm,0.6213950909626025
Raucous Theater,Tendrils of Agony,The EPIC Storm,0.29203198744884235
Mishra's Bauble,Tendrils of Agony,The EPIC Storm,0.42319889706569536
Raucous Theater,Urza's Saga,The EPIC Storm,0.6460160066870647
Raucous Theater,Urza's Saga,Painter,0.6460160066870647
Galvanic Relay,Urza's Saga,The EPIC Storm,0.6460160066870647
Raucous Theater,Song of Creation,The EPIC Storm,0.29203198744884235
Mishra's Bauble,Raucous Theater,The EPIC Storm,0.42319889706569536
Gaea's Will,Raucous Theater,The EPIC Storm,0.29203198744884235
Beseech the Mirror,Raucous Theater,The EPIC Storm,0.5407968160325296
Gamble,Raucous Theater,The EPIC Storm,0.6460160066870647
Galvanic Relay,Raucous Theater,The EPIC Storm,0.37198875673780135
Mishra's Bauble,Song of Creation,The EPIC Storm,0.42319889706569536
Gaea's Will,Mishra's Bauble,The EPIC Storm,0.42319889706569536
Beseech the Mirror,Mishra's Bauble,The EPIC Storm,0.671963725649382
Galvanic Relay,Mishra's Bauble,The EPIC Storm,0.5037579688732562
Murktide Regent,Tainted Indulgence,Reanimator,0.5183814983654363
Badlands,Worldgorger Dragon,Worldgorger Dragon Combo,0.42319889706569536
Badlands,Scrubland,Worldgorger Dragon Combo,0.42319889706569536
Badlands,Scrubland,Ocelot Pride Midrange,0.42319889706569536
Badlands,Dance of the Dead,Worldgorger Dragon Combo,0.7771829163039172
Scrubland,Verdant Catacombs,Worldgorger Dragon Combo,0.29203198744884235
Cabal Therapy,Scrubland,Ocelot Pride Midrange,0.671963725649382
Cabal Therapy,Scrubland,Worldgorger Dragon Combo,0.42319889706569536
Faithless Looting,Worldgorger Dragon,Worldgorger Dragon Combo,0.6460160066870647
Scrubland,Worldgorger Dragon,Worldgorger Dragon Combo,0.29203198744884235
Raucous Theater,Worldgorger Dragon,Worldgorger Dragon Combo,0.29203198744884235
Marsh Flats,Worldgorger Dragon,Worldgorger Dragon Combo,0.3336777855029334
Bloodstained Mire,Scrubland,Ocelot Pride Midrange,0.5543658066825486
Bloodstained Mire,Scrubland,Worldgorger Dragon Combo,0.42319889706569536
Faithless Looting,Scrubland,Worldgorger Dragon Combo,0.6460160066870647
Dance of the Dead,Faithless Looting,Worldgorger Dragon Combo,1
Archon of Cruelty,Scrubland,Worldgorger Dragon Combo,0.42319889706569536
Entomb,Scrubland,Worldgorger Dragon Combo,0.6460160066870647
Griselbrand,Scrubland,Worldgorger Dragon Combo,0.6460160066870647
Raucous Theater,Scrubland,Worldgorger Dragon Combo,0.29203198744884235
Animate Dead,Scrubland,Worldgorger Dragon Combo,0.6460160066870647
Scrubland,Unmask,Worldgorger Dragon Combo,0.6460160066870647
"Atraxa, Grand Unifier",Scrubland,Worldgorger Dragon Combo,0.29203198744884235
Dance of the Dead,Scrubland,Worldgorger Dragon Combo,0.6460160066870647
Dance of the Dead,Raucous Theater,Worldgorger Dragon Combo,0.6460160066870647
Dance of the Dead,Marsh Flats,Worldgorger Dragon Combo,0.6878910838560376
Grove of the Burnwillows,Karakas,Lands,0.5407968160325296
Karakas,"Otawara, Soaring City",Lands,0.29203198744884235
Commercial District,Karakas,Lands,0.29203198744884235
Commercial District,Karakas,Depths,0.29126379542035463
Karakas,Punishing Fire,Lands,0.5407968160325296
Bojuka Bog,Grove of the Burnwillows,Lands,0.5407968160325296
Grove of the Burnwillows,Windswept Heath,Lands,0.5407968160325296
Grove of the Burnwillows,Wasteland,Lands,0.8947808320300904
Crop Rotation,Grove of the Burnwillows,Lands,0.8947808320300904
Grove of the Burnwillows,"Otawara, Soaring City",Lands,0.5407968160325296
Grove of the Burnwillows,Taiga,Lands,0.5407968160325296
Grove of the Burnwillows,Sylvan Library,Lands,0.671963725649382
Grove of the Burnwillows,Pithing Needle,Lands,0.5407968160325296
"Boseiju, Who Endures",Grove of the Burnwillows,Lands,0.671963725649382
Commercial District,Grove of the Burnwillows,Lands,0.5407968160325296
Grove of the Burnwillows,Urza's Saga,Lands,0.8947808320300904
Grove of the Burnwillows,Tropical Island,Lands,0.5407968160325296
Forest,Grove of the Burnwillows,Lands,0.5407968160325296
Grove of the Burnwillows,Maze of Ith,Lands,0.7895616446162155
Expedition Map,Grove of the Burnwillows,Lands,0.5407968160325296
Exploration,Grove of the Burnwillows,Lands,0.8947808320300904
Grove of the Burnwillows,Life from the Loam,Lands,0.8947808320300904
Blast Zone,Grove of the Burnwillows,Lands,0.5407968160325296
Grove of the Burnwillows,"Yavimaya, Cradle of Growth",Lands,0.5407968160325296
Grove of the Burnwillows,Mox Diamond,Lands,0.8947808320300904
Dark Depths,Grove of the Burnwillows,Lands,0.7895616446162155
Grove of the Burnwillows,Punishing Fire,Lands,0.7895616446162155
Grove of the Burnwillows,Soul-Guide Lantern,Lands,0.5407968160325296
Grove of the Burnwillows,Shadowspear,Lands,0.5407968160325296
Grove of the Burnwillows,The Tabernacle at Pendrell Vale,Lands,0.5407968160325296
Grove of the Burnwillows,Wooded Foothills,Lands,0.5407968160325296
Grove of the Burnwillows,Thespian's Stage,Lands,0.8947808320300904
Bojuka Bog,"Otawara, Soaring City",Lands,0.29203198744884235
Bojuka Bog,Taiga,Lands,0.29203198744884235
Bojuka Bog,Taiga,Depths,0.29126379542035463
Bojuka Bog,Commercial District,Lands,0.29203198744884235
Bojuka Bog,Commercial District,Depths,0.29126379542035463
Bojuka Bog,Tropical Island,Lands,0.29203198744884235
Bojuka Bog,Punishing Fire,Lands,0.5407968160325296
Commercial District,Windswept Heath,Depths,0.6456319093458683
Commercial District,Windswept Heath,Lands,0.29203198744884235
Punishing Fire,Windswept Heath,Lands,0.5407968160325296
Commercial District,Wasteland,Lands,0.6460160066870647
Commercial District,Wasteland,Depths,0.5400721901523189
Punishing Fire,Wasteland,Lands,0.8947808320300904
Crop Rotation,"Otawara, Soaring City",Lands,0.6460160066870647
Crop Rotation,Taiga,Lands,0.6460160066870647
Crop Rotation,Taiga,Depths,0.6456319093458683
Commercial District,Crop Rotation,Lands,0.6460160066870647
Commercial District,Crop Rotation,Depths,0.6456319093458683
Crop Rotation,Tropical Island,Lands,0.6460160066870647
Crop Rotation,Punishing Fire,Lands,0.8947808320300904
"Otawara, Soaring City",Taiga,Lands,0.29203198744884235
"Otawara, Soaring City",Sylvan Library,Lands,0.42319889706569536
"Otawara, Soaring City",Pithing Needle,Lands,0.29203198744884235
"Otawara, Soaring City",Pithing Needle,Simulacrum Affinity,0.29203198744884235
"Otawara, Soaring City",Pithing Needle,Coveted Jewel Combo,0.29203198744884235
Commercial District,"Otawara, Soaring City",Lands,0.29203198744884235
Maze of Ith,"Otawara, Soaring City",Lands,0.5407968160325296
Expedition Map,"Otawara, Soaring City",Lands,0.29203198744884235
Exploration,"Otawara, Soaring City",Lands,0.6460160066870647
Life from the Loam,"Otawara, Soaring City",Lands,0.6460160066870647
Blast Zone,"Otawara, Soaring City",Lands,0.29203198744884235
"Otawara, Soaring City","Yavimaya, Cradle of Growth",Lands,0.29203198744884235
Mox Diamond,"Otawara, Soaring City",Lands,0.6460160066870647
Dark Depths,"Otawara, Soaring City",Lands,0.5407968160325296
"Otawara, Soaring City",Punishing Fire,Lands,0.5407968160325296
"Otawara, Soaring City",Soul-Guide Lantern,Lands,0.29203198744884235
"Otawara, Soaring City",Soul-Guide Lantern,Painter,0.29203198744884235
"Otawara, Soaring City",Shadowspear,Lands,0.29203198744884235
"Otawara, Soaring City",Shadowspear,8-Cast,0.29203198744884235
"Otawara, Soaring City",The Tabernacle at Pendrell Vale,Lands,0.29203198744884235
"Otawara, Soaring City",Wooded Foothills,Lands,0.29203198744884235
"Otawara, Soaring City",Thespian's Stage,Lands,0.6460160066870647
Sylvan Library,Taiga,Lands,0.42319889706569536
Sylvan Library,Taiga,Depths,0.4223325033595143
Pithing Needle,Taiga,Lands,0.29203198744884235
Maze of Ith,Taiga,Lands,0.5407968160325296
Maze of Ith,Taiga,Depths,0.29126379542035463
Expedition Map,Taiga,Lands,0.29203198744884235
Exploration,Taiga,Lands,0.6460160066870647
Blast Zone,Taiga,Lands,0.29203198744884235
Taiga,"Yavimaya, Cradle of Growth",Depths,0.4223325033595143
Taiga,"Yavimaya, Cradle of Growth",Lands,0.29203198744884235
Mox Diamond,Taiga,Lands,0.6460160066870647
Mox Diamond,Taiga,Depths,0.5400721901523189
Dark Depths,Taiga,Lands,0.5407968160325296
Dark Depths,Taiga,Depths,0.4223325033595143
Punishing Fire,Taiga,Lands,0.5407968160325296
Shadowspear,Taiga,Lands,0.29203198744884235
Taiga,The Tabernacle at Pendrell Vale,Lands,0.29203198744884235
Taiga,Thespian's Stage,Lands,0.6460160066870647
Taiga,Thespian's Stage,Depths,0.4223325033595143
Commercial District,Sylvan Library,Lands,0.42319889706569536
Commercial District,Sylvan Library,Depths,0.4223325033595143
Sylvan Library,Tropical Island,Lands,0.42319889706569536
Punishing Fire,Sylvan Library,Lands,0.671963725649382
Commercial District,Pithing Needle,Lands,0.29203198744884235
Pithing Needle,Tropical Island,Lands,0.29203198744884235
Pithing Needle,Punishing Fire,Lands,0.5407968160325296
"Boseiju, Who Endures",Commercial District,Lands,0.42319889706569536
"Boseiju, Who Endures",Punishing Fire,Lands,0.671963725649382
Commercial District,Urza's Saga,Lands,0.6460160066870647
Commercial District,Tropical Island,Food Chain,0.42319889706569536
Commercial District,Tropical Island,Lands,0.29203198744884235
Commercial District,Forest,Lands,0.29203198744884235
Commercial District,Forest,Depths,0.29126379542035463
Commercial District,Maze of Ith,Lands,0.5407968160325296
Commercial District,Maze of Ith,Depths,0.29126379542035463
Commercial District,Expedition Map,Lands,0.29203198744884235
Commercial District,Exploration,Lands,0.6460160066870647
Commercial District,Life from the Loam,Lands,0.6460160066870647
Blast Zone,Commercial District,Lands,0.29203198744884235
Commercial District,"Yavimaya, Cradle of Growth",Depths,0.4223325033595143
Commercial District,"Yavimaya, Cradle of Growth",Lands,0.29203198744884235
Commercial District,Mox Diamond,Lands,0.6460160066870647
Commercial District,Mox Diamond,Depths,0.5400721901523189
Commercial District,Dark Depths,Lands,0.5407968160325296
Commercial District,Dark Depths,Depths,0.4223325033595143
Commercial District,Punishing Fire,Lands,0.5407968160325296
Commercial District,Soul-Guide Lantern,Lands,0.29203198744884235
Commercial District,Shadowspear,Lands,0.29203198744884235
Commercial District,The Tabernacle at Pendrell Vale,Lands,0.29203198744884235
Commercial District,Wooded Foothills,Lands,0.29203198744884235
Commercial District,Wooded Foothills,Depths,0.29126379542035463
Commercial District,Thespian's Stage,Lands,0.6460160066870647
Commercial District,Thespian's Stage,Depths,0.4223325033595143
Punishing Fire,Urza's Saga,Lands,0.8947808320300904
Maze of Ith,Tropical Island,Lands,0.5407968160325296
Expedition Map,Tropical Island,Lands,0.29203198744884235
Exploration,Tropical Island,Lands,0.6460160066870647
Blast Zone,Tropical Island,Lands,0.29203198744884235
Mox Diamond,Tropical Island,Lands,0.6460160066870647
Dark Depths,Tropical Island,Lands,0.5407968160325296
Punishing Fire,Tropical Island,Lands,0.5407968160325296
Shadowspear,Tropical Island,Lands,0.29203198744884235
The Tabernacle at Pendrell Vale,Tropical Island,Lands,0.29203198744884235
Thespian's Stage,Tropical Island,Lands,0.6460160066870647
Forest,Punishing Fire,Lands,0.5407968160325296
Maze of Ith,Punishing Fire,Lands,0.7895616446162155
Expedition Map,Punishing Fire,Lands,0.5407968160325296
Exploration,Punishing Fire,Lands,0.8947808320300904
Life from the Loam,Punishing Fire,Lands,0.8947808320300904
Blast Zone,Punishing Fire,Lands,0.5407968160325296
Punishing Fire,"Yavimaya, Cradle of Growth",Lands,0.5407968160325296
Mox Diamond,Punishing Fire,Lands,0.8947808320300904
Dark Depths,Punishing Fire,Lands,0.7895616446162155
Punishing Fire,Soul-Guide Lantern,Lands,0.5407968160325296
Punishing Fire,Shadowspear,Lands,0.5407968160325296
Punishing Fire,The Tabernacle at Pendrell Vale,Lands,0.5407968160325296
Punishing Fire,Wooded Foothills,Lands,0.5407968160325296
Punishing Fire,Thespian's Stage,Lands,0.8947808320300904
Arbiter of Woe,Verdant Catacombs,Worldgorger Dragon Combo,0.42319889706569536
Arbiter of Woe,Marsh Flats,Worldgorger Dragon Combo,0.42319889706569536
Arbiter of Woe,Troll of Khazad-dûm,Worldgorger Dragon Combo,0.38105774805288123
Mishra's Research Desk,Pithing Needle,Painter,0.6460160066870647
Mishra's Research Desk,Pithing Needle,Mystic Forge Combo,0.5400721901523189
Grindstone,Pithing Needle,Painter,0.42319889706569536
Painter's Servant,Pithing Needle,Painter,0.5948564331117405
Marsh Flats,Snapcaster Mage,Stoneblade,0.671963725649382
Marsh Flats,Snapcaster Mage,Esper Control,0.5543658066825486
Marsh Flats,Meticulous Archive,Stoneblade,0.5407968160325296
Marsh Flats,Meticulous Archive,Esper Control,0.3532435394630876
Baleful Strix,Meticulous Archive,Esper Control,0.6460160066870647
Baleful Strix,Prismatic Ending,Esper Control,0.7771829163039172
Baleful Strix,Prismatic Ending,Esper Tempo,0.5183814983654363
Cling to Dust,Marsh Flats,Stoneblade,0.5591381025362526
Cling to Dust,Marsh Flats,Esper Control,0.42319889706569536
Ancient Tomb,Shuko,Painter,0.7771829163039172
Ancient Tomb,"Nadu, Winged Wisdom",Painter,1
Ancient Tomb,Aphetto Alchemist,Painter,1
Seat of the Synod,"Tamiyo, Inquisitive Student",Painter,0.7428376535296826
Seat of the Synod,Shuko,Painter,0.4847962507318584
"Nadu, Winged Wisdom",Seat of the Synod,Painter,0.7076384222352329
Seat of the Synod,Spire of Industry,Painter,0.5543658066825486
Aphetto Alchemist,Seat of the Synod,Painter,0.7076384222352329
Cavern of Souls,Seat of the Synod,Painter,0.6024180689160683
Grindstone,Seat of the Synod,Painter,0.6969044668162858
Painter's Servant,Seat of the Synod,Painter,0.8307098318194658
Force of Will,Spire of Industry,Painter,0.7771829163039172
Aphetto Alchemist,Force of Will,Painter,1
Force of Will,Grindstone,Painter,0.8254856333420975
Force of Will,Painter's Servant,Painter,0.9592909777138916
Mox Opal,"Tamiyo, Inquisitive Student",Painter,0.7201665555093123
Mox Opal,Shuko,Painter,0.7260245053932224
Mox Opal,"Nadu, Winged Wisdom",Painter,0.9488416446220167
Aphetto Alchemist,Mox Opal,Painter,0.9488416446220167
Cavern of Souls,Mox Opal,Painter,0.8436224634710988
"Emry, Lurker of the Loch",Shuko,Painter,0.7771829163039172
"Emry, Lurker of the Loch","Nadu, Winged Wisdom",Painter,1
"Emry, Lurker of the Loch",Spire of Industry,Painter,0.7771829163039172
Aphetto Alchemist,"Emry, Lurker of the Loch",Painter,1
Cavern of Souls,"Emry, Lurker of the Loch",Painter,0.8947808320300904
"Emry, Lurker of the Loch",Grindstone,Painter,0.8254856333420975
"Emry, Lurker of the Loch",Painter's Servant,Painter,0.9592909777138916
"Emry, Lurker of the Loch",Soul-Guide Lantern,Painter,0.6460160066870647
Lavaspur Boots,"Tamiyo, Inquisitive Student",Painter,0.5407968160325296
Lavaspur Boots,Shuko,Painter,0.42319889706569536
Lavaspur Boots,"Nadu, Winged Wisdom",Painter,0.6460160066870647
Lavaspur Boots,Spire of Industry,Painter,0.42319889706569536
Aphetto Alchemist,Lavaspur Boots,Painter,0.6460160066870647
Cavern of Souls,Lavaspur Boots,Painter,0.5407968160325296
Island,Spire of Industry,Painter,0.42319889706569536
Aphetto Alchemist,Island,Painter,0.7076384222352329
Grindstone,Island,Painter,0.6026677029967871
Island,Painter's Servant,Painter,0.7364738239192171
"Tamiyo, Inquisitive Student",Thoughtcast,Painter,0.8512532403484013
Aether Spellbomb,"Tamiyo, Inquisitive Student",Painter,0.4831815358291909
Spire of Industry,"Tamiyo, Inquisitive Student",Painter,0.5543658066825486
Aphetto Alchemist,"Tamiyo, Inquisitive Student",Painter,0.7771829163039172
Grindstone,"Tamiyo, Inquisitive Student",Painter,0.6969044668162858
Painter's Servant,"Tamiyo, Inquisitive Student",Painter,0.8307098318194658
Shuko,Thoughtcast,Painter,0.7771829163039172
Mishra's Bauble,Shuko,Painter,0.7771829163039172
Aether Spellbomb,Shuko,Painter,0.42319889706569536
Shuko,Spire of Industry,Painter,0.5543658066825486
Aphetto Alchemist,Shuko,Painter,0.7771829163039172
Grindstone,Shuko,Painter,0.5543658066825486
Painter's Servant,Shuko,Painter,0.671963725649382
Shuko,Soul-Guide Lantern,Painter,0.42319889706569536
Shuko,Soul-Guide Lantern,Cephalid Breakfast,0.42319889706569536
"Nadu, Winged Wisdom",Thoughtcast,Painter,1
Spire of Industry,Thoughtcast,Painter,0.7771829163039172
Aphetto Alchemist,Thoughtcast,Painter,1
Cavern of Souls,Thoughtcast,Painter,0.8947808320300904
Grindstone,Thoughtcast,Painter,0.8053200069371673
Painter's Servant,Thoughtcast,Painter,0.9391253551859247
Soul-Guide Lantern,Thoughtcast,Painter,0.6258474126021247
Aphetto Alchemist,Urza's Saga,Painter,1
Mishra's Bauble,"Nadu, Winged Wisdom",Painter,1
Aether Spellbomb,"Nadu, Winged Wisdom",Painter,0.6460160066870647
"Nadu, Winged Wisdom",Spire of Industry,Painter,0.7771829163039172
Aphetto Alchemist,"Nadu, Winged Wisdom",Painter,1
Grindstone,"Nadu, Winged Wisdom",Painter,0.7771829163039172
"Nadu, Winged Wisdom",Painter's Servant,Painter,0.8947808320300904
"Nadu, Winged Wisdom",Soul-Guide Lantern,Painter,0.6460160066870647
"Nadu, Winged Wisdom",Soul-Guide Lantern,Cephalid Breakfast,0.6460160066870647
Aphetto Alchemist,Mishra's Bauble,Painter,1
Cavern of Souls,Mishra's Bauble,Painter,0.8947808320300904
Grindstone,Mishra's Bauble,Painter,0.8254856333420975
Mishra's Bauble,Painter's Servant,Painter,0.9592909777138916
Aether Spellbomb,Aphetto Alchemist,Painter,0.6460160066870647
Aether Spellbomb,Cavern of Souls,Painter,0.5407968160325296
Aether Spellbomb,Grindstone,Painter,0.42319889706569536
Aether Spellbomb,Painter's Servant,Painter,0.5948564331117405
Aether Spellbomb,Soul-Guide Lantern,Painter,0.29203198744884235
Aphetto Alchemist,Spire of Industry,Painter,0.7771829163039172
Cavern of Souls,Spire of Industry,Painter,0.671963725649382
Grindstone,Spire of Industry,Painter,0.5543658066825486
Painter's Servant,Spire of Industry,Painter,0.671963725649382
Soul-Guide Lantern,Spire of Industry,Painter,0.42319889706569536
Aphetto Alchemist,Lotus Petal,Painter,1
Aphetto Alchemist,Cavern of Souls,Painter,0.8947808320300904
Aphetto Alchemist,Grindstone,Painter,0.7771829163039172
Aphetto Alchemist,Painter's Servant,Painter,0.8947808320300904
Aphetto Alchemist,Soul-Guide Lantern,Painter,0.6460160066870647
Cavern of Souls,Grindstone,Painter,0.671963725649382
Cavern of Souls,Painter's Servant,Painter,0.7895616446162155
Cavern of Souls,Soul-Guide Lantern,Painter,0.5407968160325296
Cavern of Souls,Soul-Guide Lantern,Cephalid Breakfast,0.29203198744884235
Barrowgoyf,Snow-Covered Swamp,Reanimator,0.42319889706569536
Mountain,Pithing Needle,Painter,0.8606794603215474
Goblin Welder,Pithing Needle,Painter,0.5407968160325296
Lightning Bolt,Pithing Needle,Painter,0.6460160066870647
Pithing Needle,Red Elemental Blast,Painter,0.42319889706569536
Great Furnace,Pithing Needle,Painter,0.42319889706569536
Great Furnace,Pithing Needle,Simulacrum Affinity,0.42319889706569536
Arena of Glory,Pithing Needle,Painter,0.29203198744884235
Agatha's Soul Cauldron,Pithing Needle,Painter,0.42319889706569536
Ensnaring Bridge,Pithing Needle,Painter,0.29203198744884235
Pithing Needle,Simian Spirit Guide,Painter,0.42319889706569536
Chaos Defiler,Pithing Needle,Painter,0.29203198744884235
Pithing Needle,Pyroblast,Painter,0.6460160066870647
Goblin Engineer,Pithing Needle,Painter,0.6460160066870647
Fable of the Mirror-Breaker,Pithing Needle,Painter,0.6460160066870647
Phyrexian Devourer,Pithing Needle,Painter,0.29203198744884235
Phyrexian Dragon Engine,Pithing Needle,Painter,0.29203198744884235
Sire of Seven Deaths,Wastes,Eldrazi,0.42319889706569536
Candelabra of Tawnos,Candy Trail,Mystic Forge Combo,0.2919205050353306
Candy Trail,Defense Grid,Mystic Forge Combo,0.4230731957033778
Grafdigger's Cage,Karakas,Lands,0.28599799422369093
Karakas,Trinisphere,Lands,0.6429990023377794
Karakas,Scrabbling Claws,Lands,0.5350849215897148
Freestrider Lookout,Karakas,Lands,0.64478789279055
Ancient Tomb,Grafdigger's Cage,Lands,0.6429990023377794
Ancient Tomb,Scrabbling Claws,Lands,0.8920859283973196
Ancient Tomb,Underground Mortuary,Lands,0.5377263980951599
Ancient Tomb,Freestrider Lookout,Lands,0.8161544072690267
Bojuka Bog,Grafdigger's Cage,Lands,0.288782360276071
Bojuka Bog,Trinisphere,Lands,0.6429990023377794
Bojuka Bog,Scrabbling Claws,Lands,0.5350849215897148
Bojuka Bog,Freestrider Lookout,Lands,0.64478789279055
Grafdigger's Cage,Wasteland,Lands,0.6443911882285492
Crop Rotation,Grafdigger's Cage,Lands,0.6443911882285492
Grafdigger's Cage,Trinisphere,Lands,0.6429990023377794
Grafdigger's Cage,Scrabbling Claws,Lands,0.5350849215897148
Abstergo Entertainment,Grafdigger's Cage,Lands,0.28599799422369093
Grafdigger's Cage,Underground Mortuary,Lands,0.28599799422369093
