card1,card2,archetype,weight
Flooded Strand,Forked Bolt,Delver,0.67578466173597
Brainstorm,Forked Bolt,Delver,0.8072675274936902
Daze,Forked Bolt,Delver,0.8072675274936902
Forked Bolt,Misty Rainforest,Delver,0.528833223536164
Delver of Secrets,Snow-Covered Island,Delver,0.8072675274936902
Lightning Bolt,Snow-Covered Island,Delver,0.8072675274936902
Lightning Bolt,Snow-Covered Island,Food Chain,0.528833223536164
Dragon's Rage Channeler,Snow-Covered Island,Delver,0.8072675274936902
Forked Bolt,Snow-Covered Island,Delver,0.36492585015945816
Delver of Secrets,Forked Bolt,Delver,0.8072675274936902
Forked Bolt,Lightning Bolt,Delver,0.8072675274936902
Forked Bolt,Tropical Island,Delver,0.36492585015945816
Dragon's Rage Channeler,Forked Bolt,Delver,0.8072675274936902
Forked Bolt,Ponder,Delver,0.8072675274936902
Forked Bolt,Mishra's Bauble,Delver,0.8072675274936902
Forked Bolt,Volcanic Island,Delver,0.8072675274936902
Forked Bolt,Wasteland,Delver,0.8072675274936902
Force of Will,Forked Bolt,Delver,0.8072675274936902
Force of Negation,Forked Bolt,Delver,0.36492585015945816
Forked Bolt,Polluted Delta,Delver,0.528833223536164
Forked Bolt,Preordain,Delver,0.36492585015945816
Forked Bolt,Questing Druid,Delver,0.528833223536164
Forked Bolt,Murktide Regent,Delver,0.67578466173597
Forked Bolt,Scalding Tarn,Delver,0.528833223536164
Brazen Borrower,Forked Bolt,Delver,0.36492585015945816
Delver of Secrets,Hedge Maze,Delver,0.8072675274936902
Hedge Maze,Lightning Bolt,Delver,0.7433380550962837
Dragon's Rage Channeler,Hedge Maze,Delver,0.8072675274936902
Hedge Maze,Mishra's Bauble,Delver,0.8072675274936902
Hedge Maze,Unholy Heat,Delver,0.528833223536164
Gaea's Cradle,Warping Wail,Eldrazi,0.528833223536164
Sowing Mycospawn,Warping Wail,Eldrazi,0.9711749008703954
The One Ring,Warping Wail,Eldrazi,0.6927405969128703
City of Traitors,Warping Wail,Eldrazi,0.528833223536164
Warping Wail,Wastes,Eldrazi,0.528833223536164
Lotus Petal,Warping Wail,Eldrazi,0.9711749008703954
Thought-Knot Seer,Warping Wail,Eldrazi,0.9711749008703954
Warping Wail,Wasteland,Eldrazi,0.8396920351126752
Warping Wail,Wastescape Battlemage,Eldrazi,0.528833223536164
Eldrazi Temple,Warping Wail,Eldrazi,0.9711749008703954
Chalice of the Void,Warping Wail,Eldrazi,0.9711749008703954
Grim Monolith,Warping Wail,Eldrazi,0.6927405969128703
Eye of Ugin,Warping Wail,Eldrazi,0.8396920351126752
Kozilek's Command,Warping Wail,Eldrazi,0.9711749008703954
It That Heralds the End,Warping Wail,Eldrazi,0.6927405969128703
Warping Wail,"Yavimaya, Cradle of Growth",Eldrazi,0.528833223536164
Blast Zone,Warping Wail,Eldrazi,0.528833223536164
Forest,Warping Wail,Eldrazi,0.528833223536164
Glaring Fleshraker,Warping Wail,Eldrazi,0.9711749008703954
Ancient Tomb,Warping Wail,Eldrazi,0.9711749008703954
Cavern of Souls,Warping Wail,Eldrazi,0.9711749008703954
Devourer of Destiny,Warping Wail,Eldrazi,0.8396920351126752
Grim Monolith,It That Heralds the End,Eldrazi,0.913416741540942
Thundering Falls,Urza's Bauble,Delver,0.36492585015945816
Lightning Bolt,Urza's Bauble,Delver,0.67578466173597
Tropical Island,Urza's Bauble,Delver,0.36492585015945816
Dragon's Rage Channeler,Urza's Bauble,Delver,0.8072675274936902
Hedge Maze,Preordain,Delver,0.36492585015945816
Hedge Maze,Urza's Bauble,Delver,0.36492585015945816
Ponder,Urza's Bauble,Delver,0.8072675274936902
Urza's Bauble,Wasteland,Delver,0.8072675274936902
Unholy Heat,Urza's Bauble,Delver,0.67578466173597
Preordain,Urza's Bauble,Delver,0.36492585015945816
Questing Druid,Urza's Bauble,Delver,0.8072675274936902
Murktide Regent,Urza's Bauble,Delver,0.8072675274936902
Brazen Borrower,Urza's Bauble,Delver,0.36492585015945816
Malevolent Rumble,Sejiri Steppe,Lands,0.6751308137041724
"Boseiju, Who Endures",Malevolent Rumble,Lands,0.8390310141594468
"Boseiju, Who Endures",Malevolent Rumble,Beanstalk Control (Yorion),0.7585756508504932
Malevolent Rumble,Thespian's Stage,Lands,1
Crop Rotation,Malevolent Rumble,Lands,1
Elvish Spirit Guide,Talon Gates of Madara,Lands,0.36492585015945816
Malevolent Rumble,Talon Gates of Madara,Lands,0.6752394559813929
Elvish Spirit Guide,Urza's Saga,Lands,0.8072675274936902
Malevolent Rumble,Urza's Saga,Lands,1
Elvish Reclaimer,Elvish Spirit Guide,Lands,0.528833223536164
Elvish Reclaimer,Malevolent Rumble,Lands,0.8396920351126752
Malevolent Rumble,The Tabernacle at Pendrell Vale,Lands,0.6751308137041724
Elvish Spirit Guide,Mox Diamond,Lands,0.8072675274936902
Elvish Spirit Guide,Lavaspur Boots,Lands,0.36492585015945816
Elvish Spirit Guide,Life from the Loam,Lands,0.67578466173597
Elvish Spirit Guide,Malevolent Rumble,Lands,0.67578466173597
Elvish Spirit Guide,Exploration,Lands,0.8072675274936902
Elvish Spirit Guide,Soul-Guide Lantern,Lands,0.36492585015945816
Malevolent Rumble,Mox Diamond,Lands,1
Lavaspur Boots,Malevolent Rumble,Lands,0.6751308137041724
Bojuka Bog,Malevolent Rumble,Lands,0.6752394559813929
Life from the Loam,Malevolent Rumble,Lands,0.9859271680555219
Life from the Loam,Malevolent Rumble,Beanstalk Control (Yorion),0.8773778413702397
Malevolent Rumble,Pithing Needle,Lands,0.6752394559813929
Malevolent Rumble,Wasteland,Lands,1
Malevolent Rumble,Wasteland,Beanstalk Control (Yorion),0.9361800226936912
Malevolent Rumble,Wasteland,Eldrazi,0.8842714631900632
Expedition Map,Malevolent Rumble,Lands,0.6752394559813929
Exploration,Malevolent Rumble,Lands,1
Echoing Deeps,Malevolent Rumble,Lands,0.6751308137041724
Malevolent Rumble,"Yavimaya, Cradle of Growth",Lands,1
Malevolent Rumble,"Yavimaya, Cradle of Growth",Eldrazi,0.6058058416749051
Malevolent Rumble,Once Upon a Time,Lands,1
Malevolent Rumble,Once Upon a Time,Eldrazi,0.6927405969128703
Forest,Malevolent Rumble,Lands,0.9379467521022005
Forest,Malevolent Rumble,Beanstalk Control (Yorion),0.7585756508504932
Dark Depths,Malevolent Rumble,Lands,1
Malevolent Rumble,Maze of Ith,Lands,0.7018898639844285
Malevolent Rumble,Soul-Guide Lantern,Lands,0.7145546038641397
Retrofitter Foundry,"Yuriko, the Tiger's Shadow",Ninjas,0.9822331539360906
Sheoldred's Edict,"Yuriko, the Tiger's Shadow",Ninjas,0.67578466173597
Daze,Retrofitter Foundry,Ninjas,0.98664347331248
Ornithopter,Snuff Out,Ninjas,0.8072675274936902
Changeling Outcast,Ornithopter,Ninjas,0.9711749008703954
Ornithopter,Retrofitter Foundry,Ninjas,1
Ornithopter,Retrofitter Foundry,Hammer Time,1
Ornithopter,Sheoldred's Edict,Ninjas,0.7650171379733359
Retrofitter Foundry,Snuff Out,Ninjas,0.67578466173597
Prismatic Vista,Snuff Out,Ninjas,0.8072675274936902
Ingenious Infiltrator,Snuff Out,Ninjas,0.67578466173597
Sheoldred's Edict,Snuff Out,Ninjas,0.36492585015945816
Sink into Stupor,Snuff Out,Ninjas,0.528833223536164
Changeling Outcast,Murderous Cut,Ninjas,0.528833223536164
Murderous Cut,Retrofitter Foundry,Ninjas,0.8203435431126205
Fatal Push,Retrofitter Foundry,Ninjas,0.8203435431126205
Changeling Outcast,Retrofitter Foundry,Ninjas,0.8396920351126752
Changeling Outcast,Prismatic Vista,Ninjas,0.9711749008703954
Changeling Outcast,Ingenious Infiltrator,Ninjas,0.8396920351126752
Changeling Outcast,Sheoldred's Edict,Ninjas,0.528833223536164
Changeling Outcast,Sink into Stupor,Ninjas,0.6927405969128703
Prismatic Vista,Retrofitter Foundry,Ninjas,1
Prismatic Vista,Retrofitter Foundry,Standstill,0.67578466173597
Retrofitter Foundry,Undercity Sewers,Ninjas,0.67578466173597
Ingenious Infiltrator,Retrofitter Foundry,Ninjas,0.9822331539360906
Retrofitter Foundry,Sheoldred's Edict,Ninjas,0.67578466173597
Retrofitter Foundry,Sheoldred's Edict,Pox,0.528833223536164
"Kaito, Bane of Nightmares",Retrofitter Foundry,Ninjas,0.9072468813493743
Retrofitter Foundry,Sink into Stupor,Ninjas,0.8396920351126752
Prismatic Vista,Sheoldred's Edict,Ninjas,0.8072675274936902
Ingenious Infiltrator,Sheoldred's Edict,Ninjas,0.6277350332381039
Sheoldred's Edict,Sink into Stupor,Ninjas,0.528833223536164
Echoing Deeps,"Karn, the Great Creator",Green Cloudpost,0.8072675274936902
Echoing Deeps,Grim Monolith,Green Cloudpost,0.67578466173597
Lotus Petal,Undermountain Adventurer,Initiative,1
Lotus Petal,Undermountain Adventurer,Red Stompy,1
Hymn to Tourach,"Yuriko, the Tiger's Shadow",Dimir Tempo,0.6927405969128703
Hymn to Tourach,Murderous Cut,Dimir Tempo,0.6927405969128703
Taiga,Underground Mortuary,The EPIC Storm,0.36492585015945816
Burning Wish,Underground Mortuary,The EPIC Storm,0.8072675274936902
Badlands,Underground Mortuary,The EPIC Storm,0.36492585015945816
Mishra's Bauble,Underground Mortuary,The EPIC Storm,0.528833223536164
Galvanic Relay,Underground Mortuary,The EPIC Storm,0.528833223536164
Raucous Theater,Underground Mortuary,The EPIC Storm,0.36492585015945816
Gamble,Underground Mortuary,The EPIC Storm,0.8072675274936902
Chain Lightning,Snow-Covered Island,Delver,0.67578466173597
Delver of Secrets,Lórien Revealed,Delver,0.8072675274936902
Dragon's Rage Channeler,Lórien Revealed,Delver,0.8072675274936902
Chain Lightning,Lórien Revealed,Delver,0.67578466173597
Lórien Revealed,Mishra's Bauble,Delver,0.8072675274936902
Broadside Bombardiers,Legion Warboss,Red Stompy,1
Broadside Bombardiers,Den of the Bugbear,Red Stompy,0.9711749008703954
Legion Warboss,"Sokenzan, Crucible of Defiance",Red Stompy,0.8072675274936902
Den of the Bugbear,"Sokenzan, Crucible of Defiance",Red Stompy,0.528833223536164
Fable of the Mirror-Breaker,Legion Warboss,Red Stompy,1
Legion Warboss,Trinisphere,Red Stompy,1
City of Traitors,Legion Warboss,Red Stompy,1
Legion Warboss,Magus of the Moon,Red Stompy,1
Legion Warboss,Simian Spirit Guide,Red Stompy,1
Chrome Mox,Legion Warboss,Red Stompy,1
Ancient Tomb,Legion Warboss,Red Stompy,1
Blood Moon,Legion Warboss,Red Stompy,1
Goblin Rabblemaster,Legion Warboss,Red Stompy,1
Legion Warboss,Mountain,Red Stompy,1
Legion Warboss,Shatterskull Smashing,Red Stompy,1
Chalice of the Void,Legion Warboss,Red Stompy,1
Den of the Bugbear,Legion Warboss,Red Stompy,0.9711749008703954
Den of the Bugbear,Fable of the Mirror-Breaker,Red Stompy,0.9711749008703954
Goblin Rabblemaster,Trinisphere,Red Stompy,1
Den of the Bugbear,Trinisphere,Red Stompy,0.9711749008703954
City of Traitors,Den of the Bugbear,Red Stompy,0.9711749008703954
Den of the Bugbear,Magus of the Moon,Red Stompy,0.9711749008703954
Den of the Bugbear,Simian Spirit Guide,Red Stompy,0.9711749008703954
Chrome Mox,Den of the Bugbear,Red Stompy,0.9711749008703954
Ancient Tomb,Den of the Bugbear,Red Stompy,0.9711749008703954
Blood Moon,Den of the Bugbear,Red Stompy,0.9711749008703954
Den of the Bugbear,Goblin Rabblemaster,Red Stompy,0.9711749008703954
Den of the Bugbear,Mountain,Red Stompy,1
Den of the Bugbear,Shatterskull Smashing,Red Stompy,0.9711749008703954
Chalice of the Void,Den of the Bugbear,Red Stompy,0.9711749008703954
Barrowgoyf,"Valgavoth, Terror Eater",Reanimator,0.36492585015945816
Tainted Indulgence,"Valgavoth, Terror Eater",Reanimator,0.36492585015945816
Drown in the Loch,Tainted Indulgence,Reanimator,0.36492585015945816
Drown in the Loch,"Valgavoth, Terror Eater",Reanimator,0.36492585015945816
Ghost Quarter,Sowing Mycospawn,Eldrazi,0.8072675274936902
Ghost Quarter,Wastes,Eldrazi,0.36492585015945816
Ghost Quarter,Thought-Knot Seer,Eldrazi,0.8072675274936902
Eldrazi Temple,Ghost Quarter,Eldrazi,0.8072675274936902
Chalice of the Void,Ghost Quarter,Eldrazi,0.8072675274936902
Ghost Quarter,Grim Monolith,Eldrazi,0.7820646673301026
Eye of Ugin,Ghost Quarter,Eldrazi,0.67578466173597
Ghost Quarter,Glaring Fleshraker,Eldrazi,0.8072675274936902
Cavern of Souls,Ghost Quarter,Eldrazi,0.8072675274936902
Devourer of Destiny,Ghost Quarter,Eldrazi,0.8072675274936902
Drown in the Loch,Swords to Plowshares,Esper Tempo,0.8072675274936902
Drown in the Loch,Scrubland,Esper Tempo,0.36492585015945816
Drown in the Loch,Tundra,Esper Tempo,0.528833223536164
Drown in the Loch,Prismatic Ending,Esper Tempo,0.528833223536164
Baleful Strix,Drown in the Loch,Dimir Tempo,0.8396920351126752
Baleful Strix,Drown in the Loch,Esper Tempo,0.528833223536164
Lotus Petal,Tainted Indulgence,Reanimator,0.9711749008703954
Dark Ritual,Tainted Indulgence,Reanimator,0.9711749008703954
Consider,Tainted Indulgence,Reanimator,0.528833223536164
Show and Tell,Tainted Indulgence,Reanimator,0.8396920351126752
Reanimate,Show and Tell,Reanimator,0.9711749008703954
Show and Tell,Troll of Khazad-dûm,Reanimator,0.9711749008703954
Animate Dead,Show and Tell,Reanimator,0.9711749008703954
Entomb,Show and Tell,Reanimator,0.9711749008703954
Flooded Strand,Steam Vents,Delver,0.5793221521653947
Brainstorm,Steam Vents,Delver,0.8072675274936902
Daze,Steam Vents,Delver,0.8072675274936902
Misty Rainforest,Steam Vents,Delver,0.528833223536164
Delver of Secrets,Steam Vents,Delver,0.8072675274936902
Lightning Bolt,Steam Vents,Delver,0.8072675274936902
Island,Steam Vents,Delver,0.36492585015945816
Steam Vents,Tropical Island,Delver,0.36492585015945816
Dragon's Rage Channeler,Steam Vents,Delver,0.8072675274936902
Ponder,Steam Vents,Delver,0.8072675274936902
Mishra's Bauble,Steam Vents,Delver,0.8072675274936902
Steam Vents,Volcanic Island,Delver,0.7650171379733359
Steam Vents,Wasteland,Delver,0.8072675274936902
Force of Will,Steam Vents,Delver,0.8072675274936902
Force of Negation,Steam Vents,Delver,0.36492585015945816
Steam Vents,Unholy Heat,Delver,0.41696682140107805
Preordain,Steam Vents,Delver,0.36492585015945816
Polluted Delta,Steam Vents,Delver,0.528833223536164
Questing Druid,Steam Vents,Delver,0.528833223536164
Murktide Regent,Steam Vents,Delver,0.67578466173597
Scalding Tarn,Steam Vents,Delver,0.5793221521653947
Brazen Borrower,Steam Vents,Delver,0.36492585015945816
Dragon's Rage Channeler,Mystic Sanctuary,Delver,0.8072675274936902
Mishra's Bauble,Mystic Sanctuary,Delver,0.7650171379733359
Borborygmos Enraged,Collective Brutality,Mono Black Reanimator,0.4414163670152236
Bayou,Borborygmos Enraged,Mono Black Reanimator,0.528833223536164
Borborygmos Enraged,Underground Mortuary,Mono Black Reanimator,0.528833223536164
Bloodstained Mire,Collective Brutality,Mono Black Reanimator,0.6201373694695171
Collective Brutality,Shallow Grave,Mono Black Reanimator,0.8986143664528888
Duress,Necrodominance,Necrodominance Combo,0.8391464904778876
Duress,Summoner's Pact,Necrodominance Combo,0.8139473497297028
Borne Upon a Wind,Duress,Necrodominance Combo,0.8139473497297028
Duress,Valakut Awakening,Necrodominance Combo,0.7076632717056414
Duress,Manamorphose,Necrodominance Combo,0.8391464904778876
Duress,Wild Cantor,Necrodominance Combo,0.3966578960627273
Broadside Bombardiers,Fiery Confluence,Red Stompy,0.8072675274936902
Fable of the Mirror-Breaker,Fiery Confluence,Red Stompy,0.8072675274936902
Fiery Confluence,The One Ring,Red Stompy,0.8072675274936902
City of Traitors,Fiery Confluence,Red Stompy,0.8072675274936902
Fiery Confluence,Magus of the Moon,Red Stompy,0.8072675274936902
Fiery Confluence,Simian Spirit Guide,Red Stompy,0.8072675274936902
Fiery Confluence,Mountain,Red Stompy,0.8072675274936902
Ancient Tomb,Fiery Confluence,Red Stompy,0.8072675274936902
Blood Moon,Fiery Confluence,Red Stompy,0.8072675274936902
Chrome Mox,Fiery Confluence,Red Stompy,0.8072675274936902
Fiery Confluence,Fury,Red Stompy,0.8072675274936902
Fiery Confluence,Sundering Eruption,Red Stompy,0.8072675274936902
Fiery Confluence,Shatterskull Smashing,Red Stompy,0.8072675274936902
Chalice of the Void,Fiery Confluence,Red Stompy,0.67578466173597
Fiery Confluence,Pyrogoyf,Red Stompy,0.8072675274936902
Dauthi Voidwalker,Delver of Secrets,Delver,1
Dauthi Voidwalker,Nethergoyf,Delver,1
Dauthi Voidwalker,Nethergoyf,Dimir Tempo,1
Dauthi Voidwalker,Mishra's Bauble,Delver,0.8396920351126752
Dauthi Voidwalker,Nihil Spellbomb,Dimir Tempo,0.8595950080203132
Dauthi Voidwalker,Nihil Spellbomb,Delver,0.8396920351126752
Bloodstained Mire,Dauthi Voidwalker,Chain of Smog Combo,1
Bloodstained Mire,Dauthi Voidwalker,Dimir Tempo,0.8595950080203132
Bloodstained Mire,Dauthi Voidwalker,Delver,0.8396920351126752
Bloodstained Mire,Dauthi Voidwalker,Mono Black Reanimator,0.810494998503556
Pyroblast,Smuggler's Copter,Painter,0.8072675274936902
Imperial Recruiter,Smuggler's Copter,Painter,0.528833223536164
Grindstone,Smuggler's Copter,Painter,0.67578466173597
Mountain,Smuggler's Copter,Painter,0.8072675274936902
Simian Spirit Guide,Smuggler's Copter,Painter,0.8072675274936902
Phyrexian Dragon Engine,Smuggler's Copter,Painter,0.36492585015945816
Goblin Engineer,Smuggler's Copter,Painter,0.67578466173597
Smuggler's Copter,Urza's Saga,Painter,0.8072675274936902
Red Elemental Blast,Smuggler's Copter,Painter,0.8072675274936902
"Karn, the Great Creator",Smuggler's Copter,Painter,0.528833223536164
Ensnaring Bridge,Smuggler's Copter,Painter,0.36492585015945816
City of Traitors,Smuggler's Copter,Painter,0.528833223536164
Goblin Cratermaker,Smuggler's Copter,Painter,0.36492585015945816
Great Furnace,Smuggler's Copter,Painter,0.36492585015945816
Lion's Eye Diamond,Smuggler's Copter,Painter,0.36492585015945816
Lotus Petal,Smuggler's Copter,Painter,0.36492585015945816
Smuggler's Copter,Wooded Foothills,Painter,0.528833223536164
Goblin Welder,Smuggler's Copter,Painter,0.67578466173597
Plateau,Smuggler's Copter,Painter,0.528833223536164
Enlightened Tutor,Smuggler's Copter,Painter,0.528833223536164
Bloodstained Mire,Smuggler's Copter,Painter,0.528833223536164
Ancient Tomb,Smuggler's Copter,Painter,0.8072675274936902
Smuggler's Copter,Soul-Guide Lantern,Painter,0.36492585015945816
Mox Opal,Smuggler's Copter,Painter,0.36492585015945816
Painter's Servant,Smuggler's Copter,Painter,0.8072675274936902
Grindstone,Tropical Island,Painter,0.6927405969128703
Grindstone,Legolas's Quick Reflexes,Painter,0.6927405969128703
Thoughtcast,Tropical Island,Painter,0.9711749008703954
Legolas's Quick Reflexes,Thoughtcast,Painter,0.9711749008703954
Seat of the Synod,Tropical Island,Painter,0.528833223536164
Legolas's Quick Reflexes,Seat of the Synod,Painter,0.528833223536164
Legolas's Quick Reflexes,"Nadu, Winged Wisdom",Painter,0.9711749008703954
Island,Legolas's Quick Reflexes,Painter,0.6927405969128703
Legolas's Quick Reflexes,Tropical Island,Infect,1
Legolas's Quick Reflexes,Tropical Island,Painter,0.6927405969128703
Aphetto Alchemist,Tropical Island,Painter,0.9711749008703954
Aether Spellbomb,Tropical Island,Painter,0.528833223536164
"Emry, Lurker of the Loch",Tropical Island,Painter,0.9711749008703954
Painter's Servant,Tropical Island,Painter,0.8396920351126752
Aphetto Alchemist,Legolas's Quick Reflexes,Painter,0.9711749008703954
Legolas's Quick Reflexes,Shuko,Painter,0.6927405969128703
Legolas's Quick Reflexes,Lotus Petal,Painter,0.9711749008703954
Legolas's Quick Reflexes,Mishra's Bauble,Painter,0.9711749008703954
Force of Will,Legolas's Quick Reflexes,Infect,1
Force of Will,Legolas's Quick Reflexes,Painter,0.9711749008703954
Legolas's Quick Reflexes,"Tamiyo, Inquisitive Student",Painter,0.6927405969128703
Aether Spellbomb,Legolas's Quick Reflexes,Painter,0.528833223536164
"Emry, Lurker of the Loch",Legolas's Quick Reflexes,Painter,0.9711749008703954
Ancient Tomb,Legolas's Quick Reflexes,Painter,0.9711749008703954
Cavern of Souls,Legolas's Quick Reflexes,Painter,0.8396920351126752
Legolas's Quick Reflexes,Soul-Guide Lantern,Painter,0.528833223536164
Legolas's Quick Reflexes,Mox Opal,Painter,0.8396920351126752
Legolas's Quick Reflexes,Painter's Servant,Painter,0.8396920351126752
Snow-Covered Island,Snuff Out,Reanimator,0.36492585015945816
Archon of Cruelty,Snuff Out,Reanimator,0.36492585015945816
Lotus Petal,Snuff Out,Reanimator,0.36492585015945816
Snuff Out,Troll of Khazad-dûm,Reanimator,0.8072675274936902
Snow-Covered Swamp,Snuff Out,Reanimator,0.36492585015945816
"Atraxa, Grand Unifier",Snuff Out,Reanimator,0.36492585015945816
Animate Dead,Snuff Out,Reanimator,0.7611061654445811
Entomb,Snuff Out,Reanimator,0.8072675274936902
Cabal Ritual,Lively Dirge,Oops! All Spells,0.6731976645983792
"Curie, Emergent Intelligence",Snow-Covered Island,Stiflenought,0.67578466173597
"Curie, Emergent Intelligence",Spell Pierce,Stiflenought,0.36492585015945816
"Curie, Emergent Intelligence",Snow-Covered Plains,Stiflenought,0.36492585015945816
Consign to Memory,Spell Pierce,Stiflenought,0.36492585015945816
Duress,Veil of Summer,Necrodominance Combo,0.5167702371605738
Basalt Monolith,Relic of Sauron,Painter,0.528833223536164
Grindstone,Relic of Sauron,Painter,0.528833223536164
"Karn, the Great Creator",Relic of Sauron,Painter,0.8072675274936902
Lotus Petal,Relic of Sauron,Painter,0.8072675274936902
Painter's Servant,Relic of Sauron,Painter,0.67578466173597
Mishra's Research Desk,Relic of Sauron,Painter,0.8072675274936902
Relic of Sauron,Voltaic Key,Painter,0.528833223536164
Kozilek's Command,Relic of Sauron,Painter,0.8072675274936902
Ancient Tomb,Relic of Sauron,Painter,0.8072675274936902
Relic of Sauron,Soul-Guide Lantern,Painter,0.36492585015945816
The Tabernacle at Pendrell Vale,"Ulamog, the Ceaseless Hunger",Green Cloudpost,0.36492585015945816
"Karn, the Great Creator","Ulamog, the Ceaseless Hunger",Green Cloudpost,0.8072675274936902
Echoing Deeps,Glacial Chasm,Green Cloudpost,0.36492585015945816
Glacial Chasm,"Ulamog, the Ceaseless Hunger",Green Cloudpost,0.36492585015945816
Once Upon a Time,Unmask,Oops! All Spells,0.67578466173597
Disciple of Freyalise,Unmask,Oops! All Spells,0.6808234318192545
Candy Trail,Soul-Guide Lantern,Mystic Forge Combo,0.3627165643054652
Gaea's Cradle,Malevolent Rumble,Eldrazi,0.4414163670152236
"Emrakul, the Promised End",Gaea's Cradle,Eldrazi,0.36492585015945816
Malevolent Rumble,Sowing Mycospawn,Eldrazi,0.8842714631900632
"Emrakul, the Promised End",Sowing Mycospawn,Eldrazi,0.8072675274936902
Malevolent Rumble,The One Ring,Beanstalk Control (Yorion),1
Malevolent Rumble,The One Ring,Lands,1
Malevolent Rumble,The One Ring,Eldrazi,0.5189338209957833
"Emrakul, the Promised End",The One Ring,Eldrazi,0.528833223536164
Malevolent Rumble,Wastes,Eldrazi,0.4414163670152236
"Emrakul, the Promised End",Wastes,Eldrazi,0.36492585015945816
Lotus Petal,Malevolent Rumble,Eldrazi,0.8842714631900632
"Emrakul, the Promised End",Lotus Petal,Eldrazi,0.8072675274936902
Malevolent Rumble,Thought-Knot Seer,Eldrazi,0.8203435431126205
Eldrazi Temple,Malevolent Rumble,Eldrazi,0.8842714631900632
Chalice of the Void,Malevolent Rumble,Eldrazi,0.8203435431126205
Grim Monolith,Malevolent Rumble,Eldrazi,0.7527871445559576
Eye of Ugin,Malevolent Rumble,Eldrazi,0.7527871445559576
Kozilek's Command,Malevolent Rumble,Eldrazi,0.8842714631900632
Blast Zone,Malevolent Rumble,Eldrazi,0.528833223536164
Glaring Fleshraker,Malevolent Rumble,Eldrazi,0.8842714631900632
Ancient Tomb,Malevolent Rumble,Eldrazi,0.8842714631900632
Ancient Tomb,Malevolent Rumble,Lands,0.8396920351126752
Cavern of Souls,Malevolent Rumble,Eldrazi,0.8842714631900632
Devourer of Destiny,Malevolent Rumble,Eldrazi,0.8203435431126205
"Emrakul, the Promised End",Malevolent Rumble,Eldrazi,0.528833223536164
"Emrakul, the Promised End",Thought-Knot Seer,Eldrazi,0.7433380550962837
"Emrakul, the Promised End",Wasteland,Eldrazi,0.8072675274936902
Eldrazi Temple,"Emrakul, the Promised End",Eldrazi,0.8072675274936902
Chalice of the Void,"Emrakul, the Promised End",Eldrazi,0.8072675274936902
"Emrakul, the Promised End",Grim Monolith,Eldrazi,0.67578466173597
"Emrakul, the Promised End",Eye of Ugin,Eldrazi,0.67578466173597
"Emrakul, the Promised End",Kozilek's Command,Eldrazi,0.8072675274936902
"Emrakul, the Promised End","Yavimaya, Cradle of Growth",Eldrazi,0.528833223536164
"Emrakul, the Promised End",Once Upon a Time,Eldrazi,0.6037880791216701
Blast Zone,"Emrakul, the Promised End",Eldrazi,0.36492585015945816
"Emrakul, the Promised End",Glaring Fleshraker,Eldrazi,0.8072675274936902
Ancient Tomb,"Emrakul, the Promised End",Eldrazi,0.8072675274936902
Cavern of Souls,"Emrakul, the Promised End",Eldrazi,0.8072675274936902
Devourer of Destiny,"Emrakul, the Promised End",Eldrazi,0.7433380550962837
Island,"Jace, Wielder of Mysteries",Blue Oracle Combo,1
Island,"Jace, Wielder of Mysteries",High Tide,1
Island,Thought Lash,Blue Oracle Combo,1
Island,Paradigm Shift,Blue Oracle Combo,1
Defense Grid,Island,Blue Oracle Combo,1
Cloud of Faeries,Island,Blue Oracle Combo,1
Flooded Strand,"Jace, Wielder of Mysteries",Blue Oracle Combo,0.9711749008703954
Flooded Strand,"Jace, Wielder of Mysteries",High Tide,0.67578466173597
Flooded Strand,Thought Lash,Blue Oracle Combo,1
Flooded Strand,Paradigm Shift,Blue Oracle Combo,0.9711749008703954
Defense Grid,Flooded Strand,Blue Oracle Combo,0.9711749008703954
Cloud of Faeries,Flooded Strand,Blue Oracle Combo,1
Brainstorm,"Jace, Wielder of Mysteries",Blue Oracle Combo,0.9711749008703954
Brainstorm,"Jace, Wielder of Mysteries",High Tide,0.8072675274936902
Brainstorm,Thought Lash,Blue Oracle Combo,1
Brainstorm,Paradigm Shift,Blue Oracle Combo,0.9711749008703954
Brainstorm,Defense Grid,Blue Oracle Combo,0.9711749008703954
Brainstorm,Cloud of Faeries,Blue Oracle Combo,1
"Jace, Wielder of Mysteries",Snap,Blue Oracle Combo,0.8396920351126752
Force of Will,"Jace, Wielder of Mysteries",Blue Oracle Combo,0.9711749008703954
Force of Will,"Jace, Wielder of Mysteries",High Tide,0.8072675274936902
"Jace, Wielder of Mysteries",Thassa's Oracle,Blue Oracle Combo,0.9711749008703954
"Jace, Wielder of Mysteries",The One Ring,Blue Oracle Combo,0.6927405969128703
"Jace, Wielder of Mysteries",Thought Lash,Blue Oracle Combo,0.9711749008703954
"Jace, Wielder of Mysteries",Ponder,Blue Oracle Combo,0.9711749008703954
"Jace, Wielder of Mysteries",Ponder,High Tide,0.8072675274936902
"Jace, Wielder of Mysteries",Polluted Delta,Blue Oracle Combo,0.8396920351126752
"Jace, Wielder of Mysteries",Polluted Delta,High Tide,0.528833223536164
"Jace, Wielder of Mysteries",Paradigm Shift,Blue Oracle Combo,0.6927405969128703
Defense Grid,"Jace, Wielder of Mysteries",Blue Oracle Combo,0.6927405969128703
